2,3,4,13
2,3,4,14
2,3,4,15
2,3,4,16
2,3,4,17
2,3,4,18
2,3,4,19
2,3,4,20
2,3,4,21
2,3,4,22
2,3,4,23
2,3,4,24
2,3,4,30
2,3,4,31
2,3,4,33
2,3,4,34
2,3,4,35
2,7,7,2
2,11,1,39
2,11,9,34
2,11,9,35
2,11,9,36
2,16,1,5
2,16,1,6
2,16,1,7
2,16,1,8
2,16,1,9
2,16,1,10
2,16,7,20
2,16,11,19
2,23,1,34
2,23,1,35
3,4,1,28
3,4,1,29
3,4,1,30
3,4,1,31
3,4,1,32
3,4,1,33
3,4,1,37
3,4,7,28
3,4,7,29
3,4,7,37
3,4,11,28
3,4,11,29
3,7,1,5
3,7,1,7
3,7,1,8
3,7,1,9
3,7,1,10
3,7,7,8
3,7,7,9
3,7,7,10
3,7,9,8
3,7,9,9
3,7,9,10
3,7,9,11
3,7,9,12
3,7,9,13
3,7,9,14
3,7,11,7
3,7,11,9
3,23,1,38
3,23,1,39
3,23,9,33
