1,2,1,31
1,2,4,32
1,2,6,27
1,3,1,31
1,3,2,2
1,3,3,6
1,3,4,32
1,3,6,27
1,3,7,31
1,3,11,30
1,7,4,32
1,8,1,31
1,8,2,1
1,8,3,6
1,8,4,1
1,8,4,2
1,8,4,3
1,8,4,4
1,8,4,32
1,8,6,27
1,8,7,31
1,8,11,30
1,9,1,31
1,9,2,2
1,9,2,3
1,9,3,6
1,9,4,32
1,9,6,27
1,9,7,31
1,9,11,30
1,10,4,32
1,10,7,31
1,10,11,30
1,13,1,31
1,13,4,32
1,13,6,27
1,15,1,31
1,15,2,2
1,15,3,6
1,15,4,32
1,15,6,27
1,18,1,31
1,18,2,2
1,18,4,32
1,18,4,33
1,18,6,27
1,19,1,31
1,19,3,6
1,19,4,32
1,19,6,27
1,19,7,31
1,19,11,30
1,21,1,31
1,21,4,32
1,26,1,31
1,26,4,32
1,26,6,27
1,27,1,31
1,27,2,2
1,27,2,3
1,27,3,6
1,27,4,32
1,27,6,27
1,27,11,30
2,12,0,0
2,14,4,8
2,14,4,9
