1,4,1,32
1,4,4,33
1,4,4,34
1,5,1,31
1,5,2,2
1,5,3,6
1,5,4,32
1,5,6,27
1,5,7,31
1,5,11,30
1,8,1,31
1,8,2,2
1,8,2,3
1,8,3,6
1,8,4,32
1,8,6,27
1,13,1,31
1,13,2,2
1,13,2,3
1,13,3,6
1,13,4,32
1,13,6,27
2,5,1,9
2,5,1,10
2,5,1,11
2,5,1,12
2,5,1,13
2,5,1,21
2,5,1,22
2,5,1,23
2,5,1,24
2,5,1,25
2,5,7,9
2,5,7,10
2,5,7,11
2,5,7,12
2,5,11,9
2,5,11,10
2,5,11,11
2,6,1,2
2,6,1,3
2,6,1,25
2,6,1,26
2,6,4,2
2,6,4,3
2,7,4,2
2,7,4,3
2,9,1,16
2,9,1,19
2,9,1,20
2,9,1,21
2,9,1,22
2,9,4,19
2,9,4,20
2,9,4,21
2,9,4,22
2,10,1,35
2,10,1,36
2,10,1,37
2,10,1,38
2,10,1,39
2,10,9,19
2,11,3,6
2,11,3,7
2,11,3,8
2,11,3,9
2,11,3,10
2,11,4,33
2,11,4,34
2,12,1,16
2,12,1,17
2,12,1,18
2,12,1,19
2,12,1,20
2,12,1,21
2,12,1,22
2,12,4,9
2,12,4,10
2,12,4,11
2,12,4,12
2,12,4,13
2,12,4,14
2,12,6,9
2,12,6,10
2,12,6,11
2,12,6,12
2,12,6,13
2,13,1,6
2,13,1,7
2,13,1,8
2,13,1,9
2,13,1,10
2,13,1,11
2,13,1,12
2,13,1,13
2,13,1,14
2,13,7,7
2,13,7,8
2,13,7,9
2,13,7,10
2,13,7,11
2,13,7,12
2,13,7,13
2,13,7,14
2,13,11,6
2,13,11,7
2,13,11,8
2,13,11,9
2,13,11,10
2,13,11,11
2,13,11,12
2,13,11,13
2,15,1,24
2,15,1,25
2,15,1,26
2,15,1,30
2,15,4,25
2,15,4,31
2,15,4,32
2,15,4,33
2,15,4,34
2,15,4,35
2,15,4,36
2,15,4,37
2,15,4,38
2,15,4,39
2,15,6,27
2,15,6,28
2,15,6,29
2,15,10,19
2,15,10,20
