1,2,4,32
1,12,4,32
1,16,1,31
1,16,2,2
1,16,4,32
1,16,6,27
1,18,1,31
1,18,2,2
1,18,4,32
1,18,6,27
2,2,4,11
2,2,4,12
2,4,4,21
2,4,4,22
2,4,4,23
2,4,4,24
2,4,4,25
2,4,4,26
2,6,4,38
2,6,4,39
2,6,9,36
2,7,1,8
2,7,1,9
2,7,1,10
2,7,1,11
2,7,4,4
2,7,4,5
2,7,4,6
2,7,4,7
2,7,4,8
2,7,4,9
2,7,4,10
2,7,4,11
2,9,4,1
2,11,4,1
2,12,1,16
2,12,1,17
2,12,1,18
2,12,1,19
2,12,1,20
2,12,1,21
2,12,1,22
2,12,1,23
2,12,1,24
2,12,1,25
2,12,1,26
2,15,4,39
2,17,4,36
2,19,1,1
2,19,4,1
2,19,4,13
2,19,4,14
2,19,4,15
2,19,4,16
2,19,4,17
2,22,4,2
3,18,1,21
3,18,1,22
3,18,1,23
3,18,1,24
3,18,1,25
3,18,7,21
3,18,7,22
3,18,7,23
3,18,7,24
3,18,7,25
3,18,11,21
3,18,11,22
3,18,11,23
3,18,11,24
3,24,4,9
3,24,4,10
3,24,4,11
3,24,4,12
3,24,4,13
3,24,4,14
3,24,4,15
3,24,4,16
3,24,4,17
