1,5,1,31
1,5,2,2
1,5,4,32
1,5,6,27
1,10,4,32
1,15,4,32
1,16,1,31
1,16,4,32
1,16,6,27
1,18,1,31
1,18,2,2
1,18,4,32
1,18,6,27
1,21,1,31
1,21,2,2
1,21,4,32
1,21,6,27
1,24,4,32
2,6,0,0
2,6,1,15
2,6,1,16
2,6,1,18
2,6,1,19
2,6,4,14
2,6,4,15
2,6,4,21
2,6,6,15
2,6,10,9
2,6,10,10
2,9,1,39
2,9,4,38
2,11,4,2
2,13,4,38
2,13,4,39
2,14,4,2
2,14,4,3
2,17,1,7
2,17,4,6
2,19,1,11
2,19,4,10
2,19,6,10
2,19,10,5
2,19,10,6
2,22,1,3
2,22,1,4
2,22,1,5
2,22,1,6
2,22,1,7
2,22,1,8
2,22,1,9
2,27,1,4
2,27,1,5
2,27,1,6
2,27,1,7
2,27,1,8
2,27,1,9
2,27,1,10
2,27,1,11
2,27,1,12
2,27,1,13
2,27,1,14
2,27,1,15
2,27,1,16
2,27,1,17
2,28,4,7
3,3,1,8
3,3,4,9
3,5,4,12
3,5,4,13
3,5,4,14
3,5,4,25
3,5,4,26
3,5,4,27
3,11,1,13
3,11,1,23
3,11,7,13
3,11,7,23
3,17,1,39
3,17,7,39
3,19,1,39
3,20,1,31
3,20,1,32
3,20,1,35
3,20,1,36
3,20,1,37
3,20,1,38
3,20,1,39
3,20,7,35
3,20,7,36
3,20,7,37
3,20,7,38
3,20,7,39
3,20,9,28
3,20,9,29
3,20,11,35
3,20,11,36
3,20,11,37
3,20,11,38
3,21,4,10
3,21,6,11
3,21,6,12
3,21,6,13
3,21,6,14
3,21,6,15
3,23,1,17
3,23,1,18
3,23,7,17
3,23,7,18
3,23,9,5
3,23,9,6
3,23,9,7
3,23,9,8
3,23,11,17
3,24,9,9
3,24,9,10
3,26,4,24
3,26,4,25
3,26,4,26
3,26,4,27
3,26,4,28
3,26,4,29
3,26,4,30
3,26,4,31
3,26,4,32
3,26,4,33
3,26,4,34
3,26,4,35
3,26,6,24
3,26,6,25
3,26,6,26
3,26,6,27
3,26,6,28
3,26,6,29
3,26,6,30
3,28,1,23
3,28,1,24
3,28,1,29
3,28,1,30
3,28,7,30
3,28,11,29
