1,10,4,32
1,15,1,31
1,15,2,2
1,15,4,32
1,15,6,27
1,22,1,31
1,22,4,32
1,24,4,32
2,2,4,14
2,2,4,15
2,5,1,4
2,5,1,5
2,5,1,6
2,5,4,3
2,5,4,4
2,5,4,5
2,5,4,6
2,13,4,33
2,13,4,34
2,16,1,36
2,16,4,35
2,16,4,36
2,18,1,21
2,18,1,22
2,18,4,21
2,18,4,22
2,18,4,23
2,18,9,16
2,18,9,17
2,18,9,18
2,24,4,26
2,24,4,27
3,7,1,35
3,7,1,36
3,11,4,2
3,11,4,3
3,13,4,9
3,13,4,10
3,13,4,11
3,13,4,12
3,14,7,17
3,14,7,18
3,14,7,19
3,14,11,16
3,14,11,17
3,14,11,18
3,14,11,19
3,20,1,5
3,20,1,6
3,20,1,7
3,20,1,8
3,20,1,9
3,20,1,10
3,20,7,1
3,20,7,2
3,20,7,3
3,20,7,4
3,20,7,5
3,20,7,6
3,20,7,7
3,20,7,8
3,20,7,9
3,20,7,10
3,20,8,1
3,20,8,2
3,20,8,3
3,20,8,4
3,20,11,1
3,20,11,2
3,20,11,3
3,20,11,4
3,20,11,5
3,20,11,6
3,20,11,7
3,20,11,8
3,20,11,9
3,22,1,23
3,22,1,24
3,22,1,25
3,22,7,23
3,22,7,24
3,22,7,25
3,22,11,23
3,22,11,24
3,27,0,0
