1,2,4,32
1,8,1,31
1,8,2,2
1,8,4,32
1,8,6,27
1,14,1,31
1,14,2,2
1,14,2,3
1,14,3,6
1,14,4,32
1,14,6,27
1,17,1,31
1,17,2,2
1,17,3,6
1,17,4,32
1,17,6,27
1,19,1,31
1,19,2,2
1,19,2,3
1,19,3,6
1,19,4,32
1,19,6,27
1,22,1,31
1,22,2,2
1,22,2,3
1,22,3,6
1,22,4,32
1,22,6,27
1,25,1,31
1,25,2,2
1,25,2,3
1,25,3,6
1,25,4,32
1,25,6,27
1,27,1,31
1,27,2,2
1,27,3,6
1,27,4,32
1,27,6,27
2,6,9,24
2,6,9,25
2,7,9,27
2,7,9,28
2,7,9,29
2,7,9,30
2,7,9,31
2,7,9,32
2,25,4,3
2,27,10,1
2,27,10,2
2,27,10,3
2,27,10,4
2,27,10,5
2,29,4,15
2,29,4,16
2,29,10,10
