1,1,4,1
1,1,4,2
1,2,1,31
1,2,2,2
1,2,2,3
1,2,3,6
1,2,4,32
1,2,6,27
1,2,11,30
1,5,1,31
1,5,4,32
1,5,6,27
1,5,7,31
1,5,8,27
1,5,11,30
1,8,1,31
1,8,2,2
1,8,2,3
1,8,3,6
1,8,4,32
1,8,6,27
1,8,7,31
1,8,11,30
1,11,1,31
1,11,2,2
1,11,2,3
1,11,3,6
1,11,4,32
1,11,6,27
1,11,7,31
1,11,11,30
1,13,1,31
1,13,2,2
1,13,2,3
1,13,3,6
1,13,4,32
1,13,6,27
1,13,7,31
1,13,11,30
1,17,1,31
1,17,4,32
1,17,6,27
1,17,7,31
1,17,8,27
1,17,11,30
1,19,1,31
1,19,2,2
1,19,2,3
1,19,3,6
1,19,4,32
1,19,6,27
1,19,7,31
1,19,11,30
1,27,1,31
1,27,2,2
1,27,2,3
1,27,3,6
1,27,4,32
1,27,6,27
1,27,7,31
1,27,11,30
2,1,0,0
2,5,1,19
2,5,1,23
2,5,1,24
2,5,1,32
2,5,4,19
2,5,4,21
2,5,4,22
2,5,4,23
2,5,4,24
2,5,4,25
2,5,4,26
2,5,4,29
2,5,4,30
2,5,4,31
2,5,4,32
2,5,4,33
2,5,4,34
2,5,4,35
2,5,4,36
2,5,4,37
2,5,4,38
2,5,4,39
2,5,9,16
2,7,1,34
2,7,1,35
2,7,1,36
2,8,1,5
2,8,1,6
2,8,1,7
2,10,4,10
2,10,4,11
2,10,9,8
2,15,1,24
2,15,1,25
2,15,1,26
2,15,1,27
2,15,1,28
2,15,1,29
2,15,1,30
2,15,1,31
2,15,1,32
2,15,1,33
2,15,1,34
2,15,1,35
2,15,1,36
2,15,1,37
2,15,1,38
2,15,1,39
2,15,4,23
2,15,4,24
2,15,4,25
2,15,4,26
2,15,4,27
2,15,4,28
2,15,4,29
2,15,4,30
2,15,4,31
2,15,4,32
2,15,4,33
2,15,4,34
2,15,4,35
2,15,4,36
2,15,4,37
2,15,4,38
2,15,6,24
2,15,6,25
2,15,6,26
2,15,6,27
2,15,6,28
2,15,6,29
2,15,6,30
2,15,6,31
2,15,6,32
2,15,6,33
2,15,6,34
2,25,1,3
2,25,1,4
2,25,1,7
2,25,1,8
3,1,4,1
3,1,4,2
3,6,1,31
3,6,1,32
3,6,1,33
3,6,1,34
3,6,1,35
3,6,1,36
3,6,1,37
3,6,1,39
3,6,7,31
3,6,7,39
3,6,11,31
3,7,1,15
3,7,1,16
3,7,1,17
3,7,1,18
3,7,1,19
3,12,1,25
3,12,1,26
3,12,1,27
3,12,1,28
3,12,1,29
3,12,7,25
3,12,7,26
3,12,7,27
3,12,7,28
3,12,7,29
3,12,9,11
3,12,9,12
3,12,9,13
3,12,9,14
3,12,9,15
3,12,9,16
3,12,11,25
3,12,11,26
3,12,11,27
3,12,11,28
3,14,1,37
3,14,1,38
3,14,1,39
3,14,4,9
3,24,4,20
3,24,4,21
3,24,4,22
3,24,4,23
3,26,1,34
3,29,0,0
