1,7,1,31
1,7,4,32
1,7,6,27
1,9,4,32
1,12,1,31
1,12,4,32
1,12,6,27
1,22,1,31
1,22,2,2
1,22,3,6
1,22,4,32
1,22,6,27
2,4,4,32
2,4,10,4
2,4,10,5
2,4,10,6
2,4,10,7
2,5,4,37
2,9,7,13
2,9,11,12
2,10,1,27
2,10,4,20
2,10,4,22
2,10,4,23
2,10,6,20
2,10,6,21
2,10,6,22
2,10,6,23
2,10,7,24
2,10,11,24
2,11,7,39
2,11,11,38
2,17,0,0
2,20,1,30
2,20,4,26
2,20,4,27
2,20,4,28
2,20,4,29
2,24,4,22
2,25,4,21
2,25,10,11
3,8,7,1
3,8,7,2
3,8,7,3
3,8,8,1
3,8,8,2
3,8,8,3
3,8,11,1
3,8,11,2
3,8,11,3
3,22,4,30
3,22,4,31
3,22,4,32
