1,7,1,31
1,7,2,2
1,7,4,32
1,7,6,27
1,10,1,31
1,10,2,2
1,10,4,32
1,10,6,27
1,14,1,31
1,14,1,32
1,14,2,3
1,14,3,6
1,14,3,7
1,14,4,33
1,14,7,31
1,14,11,30
1,17,4,32
1,22,4,32
1,25,4,32
1,26,1,31
1,26,4,32
1,26,6,27
1,26,7,31
1,26,8,27
1,26,11,30
2,3,1,29
2,3,1,30
2,3,4,28
2,3,4,29
2,3,6,29
2,5,4,5
2,6,1,25
2,6,1,26
2,6,1,27
2,6,9,21
2,6,9,22
2,6,9,23
2,8,4,15
2,9,1,31
2,9,4,30
2,9,4,34
2,9,4,35
2,9,4,36
2,9,4,37
2,9,4,38
2,9,4,39
2,9,6,30
2,10,1,1
2,10,7,1
2,11,4,39
2,11,10,24
2,16,4,39
2,18,1,37
2,18,4,36
3,5,3,2
3,5,3,3
