1,4,1,31
1,4,2,2
1,4,4,32
1,4,6,27
1,23,4,32
2,6,1,4
2,6,4,3
2,6,4,4
2,9,7,13
2,9,7,14
2,9,7,15
2,9,7,16
2,9,8,9
2,9,8,10
2,9,8,11
2,9,8,12
2,9,11,13
2,9,11,14
2,9,11,15
2,9,11,16
2,20,1,31
2,20,4,28
2,20,4,29
2,20,4,30
2,20,4,31
2,22,1,14
2,22,1,16
2,22,4,13
2,22,4,14
2,22,4,35
2,22,6,13
2,22,6,14
2,22,10,8
2,22,10,9
2,22,10,10
2,25,6,19
2,25,6,20
2,27,0,0
3,3,1,1
3,3,1,2
3,3,1,3
3,3,1,4
3,3,1,5
3,3,1,6
3,3,1,7
3,3,1,8
3,3,1,9
3,3,1,10
3,3,1,11
3,3,1,12
3,3,1,13
3,3,1,23
3,3,4,24
3,3,4,25
3,3,4,26
3,3,4,27
3,3,6,19
3,3,6,20
3,3,6,21
3,3,6,22
3,3,7,1
3,3,7,2
3,3,7,3
3,3,7,4
3,3,7,5
3,3,7,6
3,3,11,1
3,3,11,2
3,3,11,3
3,3,11,4
3,3,11,5
3,3,11,6
3,5,7,3
3,5,9,4
3,7,1,25
3,7,1,26
3,7,1,39
3,7,4,19
3,7,7,25
3,7,7,26
3,7,7,39
3,7,11,25
3,8,4,37
3,8,4,38
3,13,1,1
3,13,1,2
3,13,1,3
3,13,1,4
3,13,1,5
3,13,1,6
3,13,1,7
3,13,1,8
3,13,7,1
3,13,7,2
3,13,7,3
3,13,7,4
3,13,7,5
3,13,7,6
3,13,7,7
3,13,11,1
3,13,11,2
3,13,11,3
3,13,11,4
3,13,11,5
3,13,11,6
3,13,11,7
3,15,1,8
3,15,7,8
3,19,1,12
3,19,7,12
3,20,1,20
3,20,1,21
3,20,1,22
3,20,1,23
3,20,1,24
3,20,1,25
3,20,1,26
3,20,1,27
3,20,1,28
3,20,1,29
3,20,1,30
3,20,1,31
3,20,1,32
3,20,1,33
3,20,1,34
3,20,7,24
3,20,7,25
3,20,7,26
3,20,7,27
3,20,7,28
3,20,7,29
3,20,7,30
3,20,7,31
3,20,7,32
3,20,7,33
3,20,7,34
3,20,11,23
3,20,11,25
3,20,11,26
3,20,11,27
3,20,11,28
3,20,11,29
3,20,11,30
3,20,11,31
3,20,11,32
3,20,11,33
3,21,4,34
3,21,6,34
3,23,4,20
3,25,1,24
3,25,1,25
3,25,1,29
3,25,1,30
3,25,1,31
3,25,1,32
3,25,1,33
3,25,1,34
3,25,1,35
3,25,1,36
3,25,7,29
3,25,7,30
3,25,7,31
3,25,7,32
3,25,7,33
3,25,7,34
3,25,7,35
3,25,7,36
3,25,11,29
3,25,11,30
3,25,11,31
3,25,11,32
3,25,11,33
3,25,11,34
3,25,11,35
3,27,1,3
3,27,1,7
3,27,1,8
3,27,4,2
3,27,7,8
3,27,11,7
3,28,4,12
3,28,4,39
3,29,4,2
3,29,4,3
