1,3,1,31
1,3,2,2
1,3,3,6
1,3,4,32
1,3,6,27
1,6,1,31
1,6,2,2
1,6,4,32
1,6,6,27
1,12,1,31
1,12,2,2
1,12,3,6
1,12,4,32
1,12,6,27
1,14,1,31
1,14,2,2
1,14,2,3
1,14,4,32
1,14,6,27
1,16,1,31
1,16,2,2
1,16,2,3
1,16,3,6
1,16,4,32
1,16,6,27
1,18,1,31
1,18,4,32
1,18,6,27
1,26,4,1
1,26,4,32
1,28,1,31
1,28,4,32
1,29,1,31
1,29,2,2
1,29,4,32
1,29,6,27
1,33,1,31
1,33,4,32
1,33,6,27
1,34,1,31
1,34,2,2
1,34,3,6
1,34,4,32
1,34,6,27
1,38,1,31
1,38,2,2
1,38,2,3
1,38,3,6
1,38,4,1
1,38,4,2
1,38,4,32
1,38,6,27
1,41,1,31
1,41,2,2
1,41,4,32
1,41,6,27
1,45,1,31
1,45,2,2
1,45,4,32
1,45,6,27
1,47,1,31
1,47,2,2
1,47,3,6
1,47,4,32
1,47,6,27
2,1,4,38
2,2,0,0
2,2,1,21
2,2,4,22
2,2,6,17
2,5,10,1
2,5,10,2
2,6,1,26
2,6,1,38
2,6,1,39
2,6,2,1
2,6,2,2
2,6,2,3
2,6,2,4
2,6,2,5
2,6,2,6
2,6,2,7
2,6,2,8
2,6,2,9
2,6,2,10
2,6,4,27
2,6,4,28
2,6,4,29
2,6,4,30
2,6,4,31
2,6,4,32
2,6,4,33
2,6,4,34
2,6,4,35
2,6,4,36
2,6,4,37
2,6,4,38
2,6,4,39
2,6,6,22
2,6,6,23
2,6,6,24
2,6,6,25
2,6,6,26
2,6,6,27
2,6,6,28
2,6,6,29
2,6,6,30
2,6,6,31
2,6,6,32
2,6,6,33
2,6,6,34
2,8,0,0
2,8,1,34
2,8,1,35
2,8,1,36
2,8,1,37
2,8,1,38
2,8,1,39
2,8,4,16
2,8,4,22
2,8,4,23
2,8,4,24
2,8,7,25
2,8,7,26
2,8,7,27
2,8,7,28
2,8,7,31
2,8,7,32
2,8,7,33
2,8,7,34
2,8,7,35
2,8,7,36
2,8,8,27
2,8,8,28
2,8,11,24
2,8,11,25
2,8,11,26
2,8,11,27
2,8,11,28
2,8,11,31
2,8,11,32
2,8,11,33
2,8,11,34
2,8,11,35
2,8,11,36
2,10,1,16
2,10,1,17
2,12,1,6
2,12,1,7
2,12,4,19
2,14,4,10
2,15,0,0
2,15,1,23
2,15,4,23
2,16,4,12
2,16,4,13
2,16,4,14
2,16,4,15
2,16,4,16
2,16,11,12
2,17,4,22
2,17,4,23
2,19,10,25
2,19,10,26
2,26,1,33
2,26,4,32
2,26,4,33
2,27,4,9
2,27,10,1
2,27,10,2
2,27,10,3
2,27,10,4
2,27,10,5
2,29,4,39
2,29,9,31
2,29,9,32
2,32,0,0
2,32,4,14
2,32,4,15
2,32,6,14
2,32,6,15
2,35,2,6
2,35,4,5
2,35,4,12
2,35,10,1
2,36,4,10
2,36,4,11
2,36,4,12
2,36,4,13
2,36,4,14
2,36,4,15
2,36,4,16
2,36,4,17
2,36,4,18
2,36,4,19
2,36,4,20
2,36,4,21
2,36,4,22
2,36,4,35
2,36,6,17
2,36,6,18
2,36,6,19
2,38,0,0
2,38,1,17
2,38,4,18
2,39,0,0
2,39,1,13
2,39,4,11
2,39,4,12
2,39,4,27
2,40,0,0
2,40,4,30
2,40,10,24
2,40,10,25
2,40,10,26
2,41,0,0
2,41,1,11
2,41,4,4
2,41,4,12
2,41,6,7
2,47,1,35
2,47,1,36
2,47,4,10
2,47,4,11
2,47,4,12
2,47,4,13
2,47,4,14
2,47,4,15
2,48,4,1
3,10,1,17
3,10,1,18
3,10,1,19
3,10,1,20
3,10,1,21
3,10,1,22
3,10,1,23
3,10,1,24
3,10,1,25
3,10,1,26
3,10,1,27
3,10,1,28
3,10,1,29
3,10,1,30
3,10,1,31
3,10,1,32
3,10,1,33
3,10,1,34
3,10,2,1
3,10,2,2
3,10,2,3
3,10,2,4
3,10,2,5
3,10,2,6
3,10,7,18
3,10,7,19
3,10,7,20
3,10,7,21
3,10,7,22
3,10,7,23
3,10,7,24
3,10,7,25
3,10,7,26
3,10,7,27
3,10,7,28
3,10,7,29
3,10,7,30
3,10,11,17
3,10,11,19
3,10,11,20
3,10,11,21
3,10,11,22
3,10,11,23
3,10,11,24
3,10,11,25
3,10,11,26
3,10,11,27
3,10,11,28
3,10,11,29
3,10,11,30
