1,6,1,31
1,6,2,2
1,6,4,32
1,6,6,27
1,8,1,31
1,8,2,2
1,8,3,6
1,8,4,32
1,8,6,27
1,14,1,31
1,14,2,2
1,14,3,6
1,14,4,32
1,14,6,27
1,18,1,31
1,18,2,2
1,18,3,6
1,18,4,32
1,18,6,27
2,1,0,0
2,1,4,5
2,1,4,21
2,1,4,26
2,1,4,27
2,4,0,0
2,7,0,0
2,7,1,29
2,7,4,25
2,8,4,1
2,8,4,2
2,8,4,3
2,8,4,4
2,8,4,5
2,9,10,13
2,13,4,17
2,13,4,18
2,13,4,19
2,13,4,20
2,13,4,21
2,22,4,17
2,27,4,35
2,27,4,36
2,27,4,37
2,27,4,38
2,27,4,39
3,5,1,32
3,5,1,33
3,5,1,34
3,5,1,35
3,5,1,36
3,5,1,37
3,5,1,38
3,5,1,39
3,7,1,37
3,7,1,38
3,7,1,39
3,7,9,26
3,7,9,27
3,7,9,28
3,7,9,29
3,7,9,30
3,7,9,31
3,7,9,32
3,7,9,33
3,7,9,34
3,7,9,35
3,7,9,36
3,8,1,1
3,8,1,2
3,8,1,3
3,8,1,4
3,8,1,5
3,8,1,6
3,8,1,7
3,8,1,8
3,8,1,9
3,8,1,10
3,8,1,11
3,8,1,12
3,8,1,13
3,8,1,14
3,8,1,15
3,8,1,16
3,8,1,17
3,8,1,18
3,8,1,22
3,8,1,23
3,8,1,24
3,8,1,25
3,8,1,26
3,8,1,27
3,8,1,28
3,8,1,29
3,8,1,30
3,8,1,31
3,8,1,32
3,8,1,33
3,8,1,34
3,8,1,35
3,8,1,36
3,8,1,37
3,8,1,38
3,8,1,39
3,8,7,2
3,8,7,3
3,8,7,4
3,8,7,5
3,8,7,6
3,8,7,7
3,8,7,8
3,8,7,9
3,8,7,10
3,8,7,11
3,8,7,12
3,8,7,13
3,8,7,14
3,8,7,22
3,8,7,23
3,8,7,24
3,8,7,25
3,8,7,26
3,8,7,27
3,8,7,28
3,8,7,29
3,8,7,30
3,8,7,31
3,8,7,32
3,8,11,1
3,8,11,3
3,8,11,4
3,8,11,5
3,8,11,6
3,8,11,7
3,8,11,8
3,8,11,9
3,8,11,10
3,8,11,11
3,8,11,12
3,8,11,13
3,8,11,14
3,8,11,22
3,8,11,23
3,8,11,24
3,8,11,25
3,8,11,26
3,8,11,27
3,8,11,28
3,8,11,29
3,8,11,30
3,8,11,31
3,8,11,32
3,9,1,16
3,9,1,17
3,9,1,18
3,9,1,19
3,9,1,20
3,9,1,24
3,9,1,25
3,9,1,26
3,9,1,27
3,9,1,28
3,9,1,29
3,9,1,30
3,9,1,31
3,9,1,32
3,9,1,33
3,9,7,25
3,9,7,26
3,9,7,27
3,9,7,28
3,9,7,29
3,9,7,30
3,9,7,31
3,9,7,32
3,9,7,33
3,9,11,24
3,9,11,26
3,9,11,27
3,9,11,28
3,9,11,29
3,9,11,30
3,9,11,31
3,9,11,32
3,10,1,29
3,10,7,29
3,10,9,29
3,10,9,30
3,10,9,31
3,10,9,32
3,10,9,33
3,10,9,34
3,10,9,35
3,11,1,11
3,11,1,12
3,11,1,13
3,11,1,14
3,11,1,15
3,11,1,16
