date,stock_name,stock_code,title,link,content
2023-12-05,株式会社ストックジャパン,,株式会社ストックジャパンに対する検査結果に基づく勧告について,https://www.fsa.go.jp/sesc/news/c_2023/2023/20231205-1.html,"English version 令和５年12月５日 証券取引等監視委員会 株式会社ストックジャパンに対する検査結果に基づく勧告について １．勧告の内容 関東財務局長が株式会社ストックジャパン（東京都品川区、法人番号8010401120108、代表取締役　河端　哲朗（注）、資本金1000万円、常勤役職員19名、投資助言・代理業）を検査した結果、下記のとおり、当該金融商品取引業者に係る問題が認められたので、本日、証券取引等監視委員会は、内閣総理大臣及び金融庁長官に対して、金融庁設置法第20条第１項の規定に基づき、行政処分を行うよう勧告した。 （注）令和５年10月10日付で代表取締役に就任（前代表取締役は有宗 良治氏）。 ２．事実関係 ○　 著しく事実に相違する表示のある広告をする行為等 株式会社ストックジャパン（以下「当社」という。）は、インターネット広告を通じて自社ウェブサイトに一般投資家を誘導し、無料会員登録をさせた上で、当該無料会員に対し、勧誘メールの送信や営業員の架電により投資顧問契約の締結の勧誘を行っている。 また、自社ウェブサイトには、「推奨銘柄の実績」として、当社が推奨した銘柄の「推奨日」、「推奨日始値」、「推奨後高値」、「株価変動率」を掲載している（掲載しているページを以下「本件推奨実績ページ」という）。 今回検査において、令和２年11月から同５年３月までの間の当社の広告、本件推奨実績ページの記載内容及び勧誘状況を確認したところ、以下の法令違反行為が認められた。 ①　 著しく事実に相違する表示のある広告をする行為等 当社は、自社ウェブサイト上の広告において、以下のとおり、利益の見込みについて著しく事実に相違する表示を行ったほか、事実であるかのように装うため法定帳簿に虚偽の内容を記載するなどした。 ア．当社と投資顧問契約を締結したという人物が、当社の助言により株で600万円以上の利益を得たという架空のエピソードを表示した（別紙参照）。 イ．上記ア．を記載しているページは当社の広告であるにもかかわらず、当社の商号や名称、登録番号が記載されていないなど、広告等における表示義務事項を表示していなかった。 ウ．上記ア．の人物と投資顧問契約を締結した事実は一切ないにもかかわらず、当社営業部長は、上記ア．の人物と投資顧問契約を締結し、複数回にわたり、助言が行われたとの虚偽の内容を法定帳簿に記載した。 ②　 著しく人を誤認させるような表示のある広告をする行為 当社は、本件推奨実績ページに掲載している推奨実績のうち、少なくとも10銘柄について、顧客に売り推奨を行った日付及び株価ではなく、買い推奨後の最も高値を付けた日付及び株価（推奨後高値）、当該株価を元に計算した株価変動率を記載しているものの、その点について本件推奨実績ページには一切記載しておらず、あたかも推奨後高値が当社が顧客に売り推奨を行った日付及び株価であるかのように記載している（別紙参照）。 なお、令和２年11月１日から同５年３月31日までの間、延べ3,697名が本件推奨実績ページを閲覧した。 また、当社は、自主規制機関である日本投資顧問業協会が令和元年10月及び同４年７月に行った監査において、本件推奨実績ページに関して、売り助言実績等を記載し、適正な表示を行うよう指導を受けていたにもかかわらず、何ら対応していない。 ③　 顧客に対し虚偽のことを告げる行為 当社は、投資顧問契約の締結の勧誘を行う際、顧客に割安感を与えるため、当社助言商品の勧誘用ウェブサイトページに「本来の投資顧問料」を「割引後の価格」として記載し、営業員から架電することで、延べ257件の契約を締結した（別紙参照）。 なお、当社の社内マニュアルには、実際には約定する意図のない価格を提示した上で値引きする旨のセールストークも記載されており、不適切な勧誘が組織的に行われていたと認められる。 上記①、②及び③の法令違反行為は、営業部門及びコンプライアンス部門のいずれも法令遵守意識が著しく欠如している中で、代表者が内部管理の有効性を主導的に確保しておらず、結果として顧客獲得を優先する営業部門に対する内部管理部門による内部牽制が十分に機能していなかったことにより発生したものと認められる。 当社の上記①ア．及び②の行為は、金融商品取引業に関する広告において、利益の見込みについて著しく事実に相違する表示及び助言実績について著しく人を誤認させるような表示を行うものであり、金融商品取引法第37条第２項に違反し、上記①イ．の行為は、同法第37条第１項に違反する。 また、同ウ．の行為は、法令で定める帳簿書類に虚偽の記載を行ったものであり、同法第47条に違反する。 さらに、上記③の行為は、金融商品取引契約の締結又はその勧誘に関して、顧客に対し虚偽のことを告げる行為であり、同法第38条第１号に該当するものと認められる。 別紙 ①　当社と投資顧問契約を締結したという人物の架空のエピソードの例 ・有料コンテンツのほうも試してみましたが、こちらは投資顧問料を支払って十分に利益が出る、納得の内容でした。最初の銘柄の取り組みでまず顧問料がペイできました。 ・最初はズルズル含み損が400万円超まで増えたダメ人間です。株のことを誰に聞いたらいいかすらわからず、路頭に迷っていました。そんな私でも先月は、株の利益が600万円を越えました。 ②　当社が行った著しく人を誤認させるような表示のある広告の例 ○　本件推奨実績ページにおける記載 銘柄名　　　△△△（△△△には個別銘柄名を記載） 推奨日　　　2022年05月31日　推奨日始値　1,623円 推奨後高値　2022年09月15日　3,190円 株価変動率　＋97％ ※　顧客に対して行った実際の助言内容 銘柄名　　　△△△ 買い推奨日　2022年06月03日　1,600円 売り推奨日　2022年06月16日　1,620円 ③　当社が行った虚偽告知の例 イ．「○○○　迎春お年玉銘柄」 718,000円　⇒　50％OFF　359,000円（お年玉特価） ※　本来の投資顧問料は359,000円 ロ．「初参加者限定　●●●　テンバガープロジェクト！！ 投資元本10倍以上期待」 100万円　⇒　50万円 ※　本来の投資顧問料は50万円 （参考条文） ○　金融商品取引法（昭和23年法律第25号）（抄） （広告等の規制） 第三十七条　金融商品取引業者等は、その行う金融商品取引業の内容について広告その他これに類似するものとして内閣府令で定める行為をするときは、内閣府令で定めるところにより、次に掲げる事項を表示しなければならない。 一　当該金融商品取引業者等の商号、名称又は氏名 二　金融商品取引業者等である旨及び当該金融商品取引業者等の登録番号 三　当該金融商品取引業者等の行う金融商品取引業の内容に関する事項であつて、顧客の判断に影響を及ぼすこととなる重要なものとして政令で定めるもの ２　金融商品取引業者等は、その行う金融商品取引業に関して広告その他これに類似するものとして内閣府令で定める行為をするときは、金融商品取引行為を行うことによる利益の見込みその他内閣府令で定める事項について、著しく事実に相違する表示をし、又は著しく人を誤認させるような表示をしてはならない。 （禁止行為） 第三十八条　金融商品取引業者等又はその役員若しくは使用人は、次に掲げる行為をしてはならない。ただし、第四号から第六号までに掲げる行為にあつては、投資者の保護に欠け、取引の公正を害し、又は金融商品取引業の信用を失墜させるおそれのないものとして内閣府令で定めるものを除く。 一　金融商品取引契約の締結又はその勧誘に関して、顧客に対し虚偽のことを告げる行為 二～九　（略） （業務に関する帳簿書類） 第四十七条　金融商品取引業者（第一種金融商品取引業を行う者を除く。以下この款において同じ。）は、内閣府令で定めるところにより、その業務に関する帳簿書類を作成し、これを保存しなければならない。 〇　金融商品取引業等に関する内閣府令（平成19年内閣府令第52号）（抄） （誇大広告をしてはならない事項） 第七十八条　法第三十七条第二項に規定する内閣府令で定める事項は、次に掲げる事項とする。 一～五　（略） 六　金融商品取引業者等の金融商品取引業（登録金融機関にあっては、登録金融機関業務）の実績に関する事項 七～十四　（略） （業務に関する帳簿書類） 第百五十七条　法第四十六条の二の規定により金融商品取引業者（第一種金融商品取引業を行う者に限る。以下この款において同じ。）が作成すべき帳簿書類は、次に掲げるものとする。 一～十五の二　（略） 十六　投資助言・代理業を行う者であるときは、次に掲げるもの イ　その締結した投資顧問契約の内容を記載した書面 ロ　投資顧問契約に基づく助言の内容を記載した書面 ハ　（略） ニ　投資顧問契約又は投資一任契約の締結の代理又は媒介に係る取引記録 十七・十八　（略） ２・３　（略） （業務に関する帳簿書類） 第百八十一条　法第四十七条の規定により金融商品取引業者（第一種金融商品取引業を行う者を除く。以下この款において同じ。）が作成すべき帳簿書類は、次に掲げるものとする。 一・二　（略） 三　投資助言・代理業を行う者であるときは、第百五十七条第一項第十六号に掲げる帳簿書類 四・五　（略） ２～４　（略）"
2023-12-15,株式会社ＳＢＩ証券,,株式会社ＳＢＩ証券に対する検査結果に基づく勧告について,https://www.fsa.go.jp/sesc/news/c_2023/2023/20231215-2.html,"English version 令和５年12月15日 証券取引等監視委員会 株式会社ＳＢＩ証券に対する検査結果に基づく勧告について １．勧告の内容 証券取引等監視委員会が株式会社ＳＢＩ証券（東京都港区、法人番号3010401049814、代表取締役社長　髙村　正人、資本金483.23億円、常勤役職員1,067名、第一種金融商品取引業、第二種金融商品取引業、投資助言・代理業）を検査した結果、下記のとおり、当該金融商品取引業者に係る問題が認められたので、本日、証券取引等監視委員会は、内閣総理大臣及び金融庁長官に対して、金融庁設置法第20条第１項の規定に基づき、行政処分を行うよう勧告した。 ２．事実関係 ○　取引所金融商品市場における上場金融商品の相場を変動等させることにより実勢を反映しない作為的なものとなることを知りながら、当該上場金融商品に係る買付けの受託等をする行為 株式会社ＳＢＩ証券（以下「当社」という。）執行役員兼機関投資家営業部長及びＩＦＡビジネス部（当時）管掌執行役員らは、令和２年12月から同３年９月までの間において、その業務に関し、新規上場の際の株式公募に当たり当社が引受主幹事会社を務めた３銘柄の新規上場株式について、当該株式の初値を公募価格以上に変動させ、若しくはくぎ付けし、固定し、若しくは安定（以下「変動等」という。）させるために、エクイティ・キャピタル・マーケット部（当時）管掌常務取締役や執行役員と相談し、上場日当日の寄付前までに出て来ると予想される売付注文数に見合う買付注文数を目標として設定するなどした上で、当社の香港現地法人の社員（機関投資家営業部員が兼務）及びＩＦＡビジネス部員等に対し、顧客に公募価格と同価格の指値で当該株式の買付けを行うことを勧誘し、各銘柄の上場日当日の寄付前までに当該買付注文を受託するよう、各銘柄の上場日の遅くとも二営業日前までにかけて指示又は依頼を行った。 これを受け、当該ＩＦＡビジネス部員は、当社を所属金融商品取引業者とする金融商品仲介業者に対して上記指示の内容を依頼し、上記指示又は依頼を受けた香港現地法人の社員及び金融商品仲介業者３社は、顧客に対し、公募価格と同価格の指値で当該株式の買付けを行うことを勧誘した。 これにより、当社は、顧客（機関投資家９社及び一般投資家174者）から、当該株式の相場を変動等させることにより実勢を反映しない作為的なものとなることを知りながら、各銘柄の上場日当日の寄付前までに公募価格を指値とした買付注文（３銘柄合計225万6600株）を直接又は当社の香港現地法人経由で受託・執行した。 上記行為は、金融商品取引法第38条第９号に基づく金融商品取引業等に関する内閣府令第117条第１項第20号に違反するものと認められる。 参考資料(PDF:200KB) （参考条文） ○　金融商品取引法（昭和23年法律第25号）（抄） （禁止行為） 第三十八条　金融商品取引業者等又はその役員若しくは使用人は、次に掲げる行為をしてはならない。ただし、第四号から第六号までに掲げる行為にあつては、投資者の保護に欠け、取引の公正を害し、又は金融商品取引業の信用を失墜させるおそれのないものとして内閣府令で定めるものを除く。 一～八　（略） 九　前各号に掲げるもののほか、投資者の保護に欠け、若しくは取引の公正を害し、又は金融商品取引業の信用を失墜させるものとして内閣府令で定める行為 ○　金融商品取引業等に関する内閣府令（平成19年内閣府令第52号）（抄） （禁止行為） 第百十七条　法第三十八条第九号に規定する内閣府令で定める行為は、次に掲げる行為とする。 一～十九　（略） 二十　取引所金融商品市場における上場金融商品等又は店頭売買有価証券市場における店頭売買有価証券の相場若しくは相場若しくは取引高に基づいて算出した数値を変動させ、若しくはくぎ付けし、固定し、若しくは安定させ、又は取引高を増加させることにより実勢を反映しない作為的なものとなることを知りながら、当該上場金融商品等又は当該店頭売買有価証券に係る買付け若しくは売付け又はデリバティブ取引（有価証券等清算取次ぎを除く。）の受託等をする行為 二十一～五十　（略） ２～５６　（略）"
2023-12-08,大平洋金属株式会社,5541,海外に居住する個人による大平洋金属株式会社株式ほか１銘柄に係る相場操縦に対する課徴金納付命令の勧告について,https://www.fsa.go.jp/sesc/news/c_2023/2023/20231208-1.html,English version 令和５年１２月８日 証券取引等監視委員会 海外に居住する個人による大平洋金属株式会社株式ほか１銘柄に係る相場操縦に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、海外居住の個人による大平洋金属株式会社株式ほか１銘柄に係る相場操縦について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者（中国居住）は、海外銀行甲との間で、日本株式を原資産とする店頭デリバティブ取引である証券ＣＦＤ取引を行い、同取引の注文を受けた海外銀行甲において、証券会社グループ乙を介して、証券ＣＦＤ取引に係る注文と同内容の日本株式の売買の注文を即時に株式会社東京証券取引所（以下「東京証券取引所」という。）が開設する金融商品市場（市場第一部）等に発注していたものであるが、 ①　東京証券取引所市場第一部に上場されていた大平洋金属株式会社（以下「大平洋金属」という。）の株式につき、同株式の売買を誘引する目的をもって、 別表１ 記載のとおり、令和元年９月４日午前１０時１６分４０秒頃から同月５日午後１時３５分２７秒頃までの間、合計２取引日にわたり、海外銀行甲に対して大平洋金属株式を原資産とする証券ＣＦＤ取引の申込みを行い、海外銀行甲等を介して、最良売り気配付近に複数の売り注文を重層的に入れて売り板を厚くした上で、同株式を下値で買い付けた後、最良売り気配付近に発注していた複数の売り注文を取り消して売り板を薄くするとともに、最良買い気配付近に複数の買い注文を重層的に入れて買い板を厚くした上で、同株式を上値で売り付けることを交互に繰り返すなどの方法により、同株式合計４万２５００株の買い注文に係る証券ＣＦＤ取引の申込みを行うとともに、同株式合計４万４９００株の売り注文に係る証券ＣＦＤ取引を行う一方、同株式合計３万８７００株の売り注文に係る証券ＣＦＤ取引の申込みを行うとともに、同株式合計５万５１００株の買い注文に係る証券ＣＦＤ取引を行い、 ②　東京証券取引所市場第一部に上場されていたノーリツ鋼機株式会社（以下「ノーリツ鋼機」という。）の株式につき、同株式の売買を誘引する目的をもって、 別表１ 記載のとおり、令和元年９月６日午前９時５０分４５秒頃から同日午後１時５分１７秒頃までの間、海外銀行甲に対してノーリツ鋼機株式を原資産とする証券ＣＦＤ取引の申込みを行い、海外銀行甲等を介して、最良売り気配付近に複数の売り注文を重層的に入れて売り板を厚くした上で、同株式を下値で買い付けた後、最良売り気配付近に発注していた複数の売り注文を取り消して売り板を薄くするとともに、最良買い気配付近に複数の買い注文を重層的に入れて買い板を厚くした上で、同株式を上値で売り付けることを交互に繰り返すなどの方法により、同株式合計５万９６００株の買い注文に係る証券ＣＦＤ取引の申込みを行うとともに、同株式合計４万５２００株の売り注文に係る証券ＣＦＤ取引を行う一方、同株式合計９０００株の売り注文に係る証券ＣＦＤ取引の申込みを行うとともに、同株式合計４万３２００株の買い注文に係る証券ＣＦＤ取引を行い、 もって、自己の計算において、上記各株式の売買が繁盛であると誤解させ、かつ、上記各株式の相場を変動させるべき一連の店頭デリバティブ取引及びその申込みをしたものである。 違反行為事実の概要については、 下記概要図 のとおり。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法（以下「金商法」という。）第１７４条の２第１項に規定する「第１５９条第２項第１号の規定に違反する一連の有価証券売買等」及び「その申込み」に該当すると認められる。 ３．課徴金の額の計算 上記の各違法行為に対し金商法に基づき納付を命じられる課徴金の額の合計は、２８１万円である。 計算方法の詳細については、 別紙 のとおり。 ※　違反行為に係る売付け等の価額及び買付け等の価額の詳細については、 別表２ を参照。 ４．その他 本件については、カナダブリティッシュコロンビア州、ケイマン諸島、中華人民共和国、デンマーク、香港、ハンガリー、カナダオンタリオ州、英国の各金融規制当局（British Columbia Securities Commission、Cayman Islands Monetary Authority、China Securities Regulatory Commission、Danish Financial Supervisory Authority、Hong Kong Securities and Futures Commission、Hungary Magyar Nemzeti Bank、 Ontario Securities Commission、the United Kingdom Financial Conduct Authority）から支援を受けている。 また、日本取引所自主規制法人から提供された情報等も参考として、実態解明を行ったものである。 （ 概要図）
2023-11-28,株式会社フジオフードグループ本社,2752,株式会社フジオフードグループ本社における有価証券報告書等の虚偽記載に係る課徴金納付命令勧告について,https://www.fsa.go.jp/sesc/news/c_2023/2023/20231128-1.html,"English version 令和５年11月28日 証券取引等監視委員会 株式会社フジオフードグループ本社における有価証券報告書等の虚偽記載に係る課徴金納付命令勧告について １．勧告の内容 証券取引等監視委員会は、株式会社フジオフードグループ本社（法人番号2120001093715）（以下「当社」という。）における金融商品取引法に基づく開示規制の違反について検査した結果、以下のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第20条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 当社及び当社の連結子会社は、助成金収入の過大計上等の不適正な会計処理を行った。 この結果、当社は、近畿財務局長に対し、金融商品取引法第172条の４第１項及び第２項に規定する「重要な事項につき虚偽の記載」がある以下の有価証券報告書及び四半期報告書を提出した（「重要な事項につき虚偽の記載」の内容は別紙１の表の番号１から番号４のとおり）。 ・令和３年９月第３四半期四半期報告書（令和３年11月12日提出） ・令和３年12月期有価証券報告書（令和４年３月30日提出） ・令和４年３月第１四半期四半期報告書（令和４年５月13日提出） ・令和４年６月第２四半期四半期報告書（令和４年８月12日提出） ３．課徴金の額の計算 上記の違法行為について金融商品取引法に基づき算定される課徴金の額は、1,200万円である（計算方法については別紙２のとおり）。 【別紙１】有価証券報告書等の虚偽記載内容 番号 対象書類 虚偽記載 提出日 書類 会計期間 記載項目 主な内容（注） 主な事由 １ 令和３年11月12日 第23期第３四半期（令和３年７月１日～同年９月30日）に係る四半期報告書 令和３年１月１日～同年９月30日の第３四半期連結累計期間 四半期連結 損益計算書 親会社株主に帰属する四半期純利益が 472百万円であるところを 944百万円と記載 助成金収入の過大計上 ２ 令和４年３月30日 第23期（令和３年１月１日～同年12月31日）に係る有価証券報告書 令和３年１月１日～同年12月31日の連結会計期間 連結 損益計算書 親会社株主に帰属する当期純利益が ▲489百万円であるところを 709百万円と記載 助成金収入の過大計上 連結 貸借対照表 連結純資産額が 3,925百万円であるところを 5,123百万円と記載 ３ 令和４年５月13日 第24期第１四半期（令和４年１月１日～同年３月31日）に係る四半期報告書 令和４年１月１日～同年３月31日の第１四半期連結会計期間 四半期連結 貸借対照表 連結純資産額が 3,408百万円であるところを 4,598百万円と記載 当四半期前の助成金収入の過大計上 ４ 令和４年８月12日 第24期第２四半期（令和４年４月１日～同年６月30日）に係る四半期報告書 令和４年４月１日～同年６月30日の第２四半期連結会計期間 四半期連結 貸借対照表 連結純資産額が 3,574百万円であるところを 4,749百万円と記載 当四半期前の助成金収入の過大計上 （注）金額は百万円未満切捨てである。 【別紙２】課徴金の計算方法 （１）　金融商品取引法第172条の４第１項及び第２項の規定により、令和３年９月第３四半期四半期報告書及び令和３年12月期有価証券報告書ごとに算出した額（以下(１)において「個別決定ごとの算出額」という。）は、 ア　当社が発行する算定基準有価証券の市場価額の総額に10万分の６を乗じて得た額 ・令和３年９月第３四半期四半期報告書に係る額　　　　3,598,429円 ・令和３年12月期有価証券報告書に係る額　　　　　　  3,622,883円 が、いずれも イ　6,000,000円 を超えないことから、 ・令和３年９月第３四半期四半期報告書については、6,000,000円の２分の１に相当する額である3,000,000円 ・令和３年12月期有価証券報告書については、6,000,000円 となる。 ここで、これらの開示書類が同一の事業年度に係るものであることから、金融商品取引法第185条の７第６項の規定により、6,000,000円を個別決定ごとの算出額に応じて按分した下記の金額が、これらの開示書類に係る課徴金の額となる。 ・令和３年９月第３四半期四半期報告書に係る課徴金の額は、2,000,000円 ・令和３年12月期有価証券報告書に係る課徴金の額は、4,000,000円 （２）　金融商品取引法第172条の４第２項の規定により、令和４年３月第１四半期四半期報告書及び令和４年６月第２四半期四半期報告書ごとに算出した額は、 ア　当社が発行する算定基準有価証券の市場価額の総額に10万分の６を乗じて得た額 ・令和４年３月第１四半期四半期報告書に係る額   　　　3,509,185円 ・令和４年６月第２四半期四半期報告書に係る額   　　　3,631,599円 が、いずれも イ　6,000,000円 を超えないことから、 ・令和４年３月第１四半期四半期報告書に係る課徴金の額は、6,000,000円の２分の１に相当する額である3,000,000円 ・令和４年６月第２四半期四半期報告書に係る課徴金の額は、6,000,000円の２分の１に相当する額である3,000,000円 となる。"
