date,stock_name,stock_code,title,link,content
2006-12-13,,,我が国証券市場における取引に対して香港の証券先物委員会が行った処分について（平成18年12月14日）,https://www.fsa.go.jp/sesc/news/c_2006/2006/20061214.html,我が国証券市場における取引に対して香港の証券先物委員会が行った処分について 平成18年12月13日 証券取引等監視委員会 １ ．本日、香港の証券先物委員会（The Securities and Futures Commission、以下「香港ＳＦＣ」という。）は、クレディ・スイス（香港）リミテッドのトレーダーで、香港に居住するステファン・ハグ(以下「ハグ」という。)が日本の証券市場において行った取引に関し、当該行為が、 行動規範（the Code of Conduct）に照らして不適切である等として、ハグに対して香港法令上の懲戒処分を課した（Discipline）旨、発表した。 本件は、証券取引等監視委員会（以下「当委員会」という。）から香港ＳＦＣに緊密な連携を働きかけた結果、今般の香港ＳＦＣによる処分に至ったものである。 ２ ．香港ＳＦＣによる処分事案の概要は、以下のとおりである。 住友軽金属工業(株)（以下「ＳＬＭ」という。）は、平成15年12月2日の立会取引終了後に、新株予約権付社債を発行することを公表したが、ハグは上記情報を事前に入手し、同情報が公表される前に、ＳＬＭ株式の売付けを行った。 これに対して香港ＳＦＣは、ハグの行為が不適切であり、同人の適格性に問題があるとしている。香港ＳＦＣはハグに対し、平成18年12月13日から平成19年4月12日までの4ヶ月間の職務停止処分とした。 ３ ．本件は、クロスボーダー取引における不公正行為に対する国際的な証券規制当局間の協力の結果であり、当委員会としては、今回の香港ＳＦＣの協力に感謝するとともに、今後とも行為者の居住地にかかわらず、我が国証券市場を舞台とする不公正取引に対して厳正に対応し、市場の信頼を高めていくため、海外当局との緊密な連携強化に取り組んで参りたい。
2006-12-19,KOBE証券株式会社,,KOBE証券株式会社に対する検査結果に基づく勧告について（平成18年12月19日）,https://www.fsa.go.jp/sesc/news/c_2006/2006/20061219.html,KOBE証券株式会社に対する検査結果に基づく勧告について 平成18年12月19日 証券取引等監視委員会 １ ．勧告の内容 証券取引等監視委員会は、KOBE証券株式会社（大阪市北区、資本金59.5億円、役職員226名）を検査した結果、下記のとおり当該証券会社の使用人に係る法令違反の事実及び当該証券会社の役員に係る外務員の職務に関する著しく不適当な行為の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第20条第１項の規定に基づき、適切な措置を講ずるよう勧告した。 ２ ．事実関係 (1) 証券会社の職員による投機的利益の追求を目的とした有価証券の売買 KOBE証券株式会社　第三営業本部長（当時）は、平成15年11月14日、妻が唯一の取締役を務める有限会社の名義で当社に証券取引口座を開設した上で、平成15年11月17日から平成17年６月14日までの間、当該口座を利用して、自ら銘柄、株数、価格及び売買の別を決定し、当該決定に基づく注文を当社の担当者に対して発注することにより、専ら投機的利益の追求を目的として株式の売買を行った。 当該使用人が行った上記行為は、証券取引法第42条第１項第10号（平成17年４月１日以降の行為について。なお、平成17年３月31日以前の行為については、平成16年法律第97号による改正前の同法第42条第１項第９号。）に基づく証券会社の行為規制等に関する内閣府令第４条第５号に規定する「証券会社の使用人が、専ら投機的利益の追求を目的として有価証券の売買その他の取引等をする行為」に該当するものと認められる。 (2) 社内規則で定められた配分禁止顧客への新規公開株式の配分 KOBE証券株式会社　代表取締役社長（当時）は、平成16年３月、当社が主幹事会社としてその新規公開に関与した株式会社の新規公開株式について、当社における配分上限株式数である10株を、社内規則により配分が禁止されていた当該役員の親族である同人の妻の姉に対して配分するよう、当該妻の姉を担当していた当社の営業員に指示し、当該妻の姉をして同株式10株を取得させた。また、当該役員は、平成16年３月、当該新規公開株式10株を、妻の父に対して配分するよう、当該妻の父を担当していた当社の営業員に指示し、当該妻の父をして同株式10株を取得させた。 当該役員が行った上記行為は、新規公開株式等の公平な配分を目的として設けられた日本証券業協会平成９年８月８日付理事会決議「株券等の募集等の引受け等に係る顧客への配分について」中の「会員は、引受けを行った株券等の配分に関して、配分禁止顧客等について規定した社内規則を遵守す」べき旨の規定（同決議3.(1)（平成16年３月当時））に違反するものと認められる。また、上記行為は、当該役員の役職、当該新規公開株式の配分先等からして、証券取引法第64条の５第１項第２号に規定する「外務員の職務に関する著しく不適当な行為」に該当するものと認められる。
2006-12-08,アロカ株式会社,,アロカ株式会社の株券に係る内部者取引の調査結果に基づく勧告について（平成18年12月8日）,https://www.fsa.go.jp/sesc/news/c_2006/2006/20061208.html,アロカ株式会社の株券に係る内部者取引の調査結果に基づく勧告について 平成18年12月８日 証券取引等監視委員会 １ ．勧告の内容 証券取引等監視委員会は、アロカ株式会社の株券に係る内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第20条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２ ．法令違反の事実関係 課徴金納付命令対象者 は、アロカ株式会社の社員であるが、同社の業績予想の下方修正の事実をその職務に関して知り、当該事実が公表される平成17年10月18日以前の同年10月７日に、株券3000株を250万8000円で売り付けたものである。 課徴金納付命令対象者 は、アロカ株式会社の子会社Ａの役員であるが、アロカ株式会社役員から伝達を受けて当該重要事実を知り、当該事実が公表される平成17年10月18日以前の同年10月６日に、株券4000株を327万6000円で売り付けたものである。 課徴金納付命令対象者 は、当時、アロカ株式会社の子会社Ｂの役員であったが、アロカ株式会社役員から伝達を受けて当該重要事実を知り、当該事実が公表される平成17年10月18日以前の同年10月12日及び同月13日に合計10000株を総額850万2000円で売り付けたものである。 上記３名が行った上記の行為は、証券取引法第175条第１項に規定する「第百六十六条第一項又は第三項の規定に違反して、自己の計算において同条第一項に規定する売買等をした」行為に該当すると認められる。 ３ ．課徴金額の計算 上記の違法行為に対し証券取引法に基づき納付を命じられる課徴金額は、課徴金納付命令対象者 については17万円、課徴金納付命令対象者 については16万円、課徴金納付命令対象者 については73万円である。 計算方法の詳細については、 別紙 (PDF) のとおり。
2006-12-18,株式会社日興コーディアルグループ,,株式会社日興コーディアルグループに係る発行登録追補書類の虚偽記載に係る課徴金納付命令の勧告について（平成18年12月18日）,https://www.fsa.go.jp/sesc/news/c_2006/2006/20061218.html,"株式会社日興コーディアルグループに係る発行登録追補書類の虚偽記載に係る課徴金納付命令の勧告について 平成18年12月18日 証券取引等監視委員会 １ ．勧告の内容 証券取引等監視委員会は、株式会社日興コーディアルグループに係る発行登録追補書類の虚偽記載について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２ ．法令違反の事実関係 株式会社日興コーディアルグループは、 （１ ）子会社である日興プリンシパル・インベストメンツ株式会社（以下「ＮＰＩ」という。）が、その株式のすべてを所有し、実質的に支配しているＮＰＩホールディングス株式会社（以下「ＮＰＩＨ」という。）を連結の範囲に含めず、 （２ ）ＮＰＩＨが発行しＮＰＩが保有していた他社株券償還特約付社債券の発行日を偽るなどしてＮＰＩの会計帳簿等を作成し、本来計上できない当該社債券の評価益を計上する ことにより、連結経常利益が５８，９６８百万円（１００万円未満切捨て。以下連結経常利益及び連結当期純利益について同じ。）であったにもかかわらず、これを７７，７１７百万円と記載し、連結当期純利益が３５，２６８百万円であったにもかかわらず、これを４６，９３５百万円と記載するなどした連結損益計算書を平成１７年３月期有価証券報告書に掲載し、平成１７年１１月９日、上記平成１７年３月期有価証券報告書を参照書類とする発行登録追補書類を関東財務局長に対して提出し、平成１７年１１月２２日、同発行登録追補書類に基づく一般募集により５００億円の社債券を取得させた。 同社が行った上記の行為は、証券取引法第１７２条第１項に規定する重要な事項につき虚偽の記載がある発行開示書類に基づく募集により有価証券を取得させた行為に該当すると認められる。 ３ ．課徴金額の計算 上記の違法行為に対し証券取引法に基づき納付を命じられる課徴金額は、５億円である。 証券取引法第１７２条第１項第１号の規定により、重要な事項につき虚偽の記載がある発行開示書類に基づく募集により取得させた有価証券の発行価額の総額の１００分の１に相当する額が課徴金の額となる。 50,000,000,000円×1／100＝500,000,000円"
2006-12-22,日本ファースト証券株式会社,,日本ファースト証券株式会社に対する検査結果に基づく勧告について（平成18年12月22日）,https://www.fsa.go.jp/sesc/news/c_2006/2006/20061222.html,日本ファースト証券株式会社に対する検査結果に基づく勧告について 平成18年12月22日 証券取引等監視委員会 １ ．勧告の内容 関東財務局長が日本ファースト証券株式会社（東京都中央区、資本金２６億円、役職員２９８名）を検査した結果、下記のとおり当該証券会社及び当該証券会社の使用人に、法令違反の事実が認められたので、本日、証券取引等監視委員会は、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、行政処分及びその他の適切な措置を講ずるよう勧告した。 ２ ．事実関係 (1) 取引一任勘定取引の受託契約等を締結する行為 日本ファースト証券株式会社は、平成１７年７月１日から同１８年３月１７日までの間、顧客２６名との間で、外国為替証拠金取引（以下「ＦＸ取引」という。）の受託につき、取引対象通貨、取引の数量、約定数値、売買の別及び既に成立している取引を期限前に決済することについて、顧客の同意を得ないで定めることができることを内容とする受託契約を締結した上で、平成１７年７月１日から同１８年４月２８日までの間、取引を執行した。 金融先物取引法の一部を改正する法律（平成１６年法律第１５９号）附則第２条第１項によって当該証券会社が行った上記契約の締結行為は、同法附則第２条第２項において適用する金融先物取引法第７６条第３号に規定する「取引の数量、約定数値その他の内閣府令で定める事項について、顧客の同意を得ないで定めることができることを内容とする受託契約等を締結すること」に該当すると認められる。 (2) 不招請勧誘等 日本ファースト証券株式会社は、平成１７年８月２５日から同１８年３月１３日までの間、ＦＸ取引の受託等を内容とする契約（以下「受託契約等」という。）の締結の勧誘の要請をしていない顧客１６名に対し訪問し又は電話をかけて、受託契約等の締結の勧誘を行った。 また、当社は、平成１７年９月５日から同年１１月４日までの間、受託契約等を締結しない旨の意思を表示した顧客１名に対し訪問し又は電話をかけて、受託契約等の締結の勧誘を、継続して複数回行った。 金融先物取引法の一部を改正する法律附則第２条第１項によって当該証券会社が行った、上記 の行為は同法附則第２条第２項において適用する金融先物取引法第７６条第４号に規定する「受託契約等の締結の勧誘の要請をしていない一般顧客に対し、訪問し又は電話をかけて、受託契約等の締結を勧誘すること」に該当し、上記 の行為は同法第７６条第５号に規定する「受託契約等の締結の勧誘を受けた顧客が当該受託契約等を締結しない旨の意思を表示したにもかかわらず、当該勧誘を継続すること」に該当すると認められる。 (3) 届出されていないみなし有価証券を募集により取得させる行為 日本ファースト証券株式会社は、平成１８年２月１日から同年３月３１日までの間、証券取引法第２条第２項の規定により有価証券とみなされる同項第３号に定める匿名組合契約に基づく権利（以下「当該みなし有価証券」という。）の取得の申込みの勧誘を行っている。 当該みなし有価証券の発行者は、当該みなし有価証券について、少人数私募により行うため証券取引法第４条第１項に基づく内閣総理大臣に対する届出をしていなかったが、当社元社長室室長（平成１８年７月執行役員事業企画本部長に就任。）は、その業務に関し、名古屋及び大阪支店の営業員に指示し、少なくとも９５名の個人顧客等を相手方として、訪問により商品概要及び申込み手順について詳細に記載したパンフレットを交付するなどして当該みなし有価証券の勧誘を行い、両支店で計１５名の顧客に対して２７口を取得させ、２７百万円の払込みを受けていたことが認められた。 当該証券会社及び当該証券会社の使用人が行った上記の行為は、証券取引法第１５条第１項に違反すると認められる。
2006-11-22,東日本ハウス株式会社,,東日本ハウス株式会社に係る有価証券報告書虚偽記載の調査結果に基づく勧告について（平成18年11月22日）,https://www.fsa.go.jp/sesc/news/c_2006/2006/20061122.html,東日本ハウス株式会社に係る有価証券報告書虚偽記載の調査結果に基づく勧告について 平成18年11月22日 証券取引等監視委員会 １ ．勧告の内容 証券取引等監視委員会は、東日本ハウス株式会社に係る有価証券報告書虚偽記載について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２ ．法令違反の事実関係（有価証券報告書虚偽記載） 東日本ハウス株式会社は、平成１８年１月２７日、関東財務局長に対して、平成１７年１０月期において、連結純資産が約３４億円であったにもかかわらず、連結純資産に相当する「資本合計」欄に約３８億円と記載するなどした連結貸借対照表 、及び経常利益が約１５億円であったにもかかわらず、これを約２２億円と記載するなどした連結損益計算書を掲載した有価証券報告書を提出した。 これは、退職給付引当金の過少計上によるものであるが、同社が行った上記の行為は、証券取引法第１７２条の２第１項に規定する「重要な事項につき虚偽の記載がある有価証券報告書等を提出した」行為に該当すると認められる。 ３ ．課徴金額の計算 上記の違法行為に対し証券取引法に基づき納付を命じられる課徴金額は、２００万円である。 証券取引法第１７２条の２第１項及び平成１７年法律第７６号附則第５条の規定に基づき、２００万円又は同社が発行する有価証券の市場価額総額に１０万分の２を乗じた額のいずれか大きい方を課徴金額とする。
2006-12-06,株式会社ＴＴＧ提出,,株式会社ＴＴＧ提出の半期報告書等の虚偽記載に係る訂正報告書等の提出命令の勧告について（平成18年12月6日）,https://www.fsa.go.jp/sesc/news/c_2006/2006/20061205-1.html,株式会社ＴＴＧ提出の半期報告書等の虚偽記載に係る訂正報告書等の提出命令の勧告について 平成18年12月６日 証券取引等監視委員会 １ ．勧告の内容 証券取引等監視委員会は、株式会社ＴＴＧ（ジャスダック証券取引所上場）が提出した次の半期報告書等について検査した結果、下記のとおり重要な事項に関する虚偽記載が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、訂正報告書及び訂正届出書の提出命令を発出するよう勧告した。 ・ 平成１７年９月期半期報告書 ・ 平成１８年１月６日提出の有価証券届出書 ・ 平成１８年３月１０日提出の有価証券届出書 ２ ．重要な事項に関する虚偽記載の内容 （１ ） 同社が平成１７年１２月２６日に関東財務局長に対して提出した平成１７年９月期半期報告書において、連結純資産額が約４８１百万円であったにもかかわらず、連結純資産額に相当する「資本合計」欄に約１０８７百万円と記載するなどした中間連結貸借対照表が掲載されていた。 これは、売上原価の付替え等によるものであるが、上記記載は証券取引法第２４条の５第５項において準用する同法第１０条第１項に規定する「重要な事項について虚偽の記載」と認められる。 （２ ） 同社が、関東財務局長に対し、平成１８年１月６日及び同年３月１０日に提出した有価証券届出書において、上記平成１７年９月期半期報告書が組込情報とされていた。 上記記載は、証券取引法第１０条第１項に規定する「重要な事項について虚偽の記載」と認められる。
2006-10-20,日本アジア証券株式会社,,日本アジア証券株式会社に対する検査結果に基づく勧告について（平成18年10月20日）,https://www.fsa.go.jp/sesc/news/c_2006/2006/20061020.html,日本アジア証券株式会社に対する検査結果に基づく勧告について 平成18年10月20日 証券取引等監視委員会 １ ．勧告の内容 関東財務局長が日本アジア証券株式会社（東京都中央区、資本金３０億円、役職員３９９名）を検査した結果、下記のとおり当該証券会社及び当該証券会社の使用人に係る法令違反の事実が認められたので、本日、証券取引等監視委員会は、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、行政処分及びその他の適切な措置を講ずるよう勧告した。 ２ ．事実関係 ○ 取引一任勘定取引の契約を締結する行為 日本アジア証券株式会社エクイティ営業部歩合外務員は、その業務に関し、平成１５年１２月２５日、同１６年４月２７日及び同月２８日に、複数の顧客との間で、株式の売買の受託につき、顧客の個別の取引ごとの同意を得ないで、売買の別、銘柄、数又は価格の全部について定めることができることを内容とする契約を締結した上で、平成１５年１２月２６日から同１８年３月１７日までの間、取引を執行した。 当該証券会社及び当該証券会社の使用人が行った、上記の契約の締結行為は、証券取引法第４２条第１項第５号に規定する「有価証券の売買の受託につき、顧客の個別の取引ごとの同意を得ないで、売買の別、銘柄、数又は価格について定めることができることを内容とする契約を締結する行為」に該当すると認められる。
2006-12-06,株式会社ＴＴＧ,,株式会社ＴＴＧに係る有価証券届出書等の虚偽記載に係る課徴金納付命令の勧告について（平成18年12月6日）,https://www.fsa.go.jp/sesc/news/c_2006/2006/20061205-2.html,株式会社ＴＴＧに係る有価証券届出書等の虚偽記載に係る課徴金納付命令の勧告について 平成18年12月６日 証券取引等監視委員会 １ ．勧告の内容 証券取引等監視委員会は、株式会社ＴＴＧに係る有価証券届出書等虚偽記載について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２ ．法令違反の事実関係 （１ ） 株式会社ＴＴＧは、関東財務局長に対する 平成１７年３月期有価証券報告書を組込情報とする平成１７年５月２３日提出の有価証券届出書及び同年６月２９日提出の同有価証券届出書の訂正届出書 平成１７年３月期有価証券報告書を組込情報とする平成１７年８月５日提出の有価証券届出書 平成１７年３月期有価証券報告書及び平成１７年９月期半期報告書を組込情報とする平成１８年１月６日提出の有価証券届出書 平成１７年３月期有価証券報告書及び平成１７年９月期半期報告書を組込情報とする平成１８年３月１０日提出の有価証券届出書 に基づき株式等の有価証券の募集を行ったが、上記平成１７年３月期有価証券報告書には、連結経常利益が約１１８百万円の損失であったにもかかわらず、約２０４百万円と記載するなどした連結損益計算書、及び連結純資産額が約１８５１百万円の債務超過であったにもかかわらず、連結純資産額に相当する「資本合計」欄に約３４百万円と記載するなどした連結貸借対照表が掲載されており、上記平成１７年９月期半期報告書には、連結純資産額が約４８１百万円であったにもかかわらず、連結純資産額に相当する「資本合計」欄に約１０８７百万円と記載するなどした中間連結貸借対照表が掲載されていた。 これは、売上原価の付替え等によるものであるが、同社が行った上記の行為は、証券取引法第１７２条第１項に規定する重要な事項につき虚偽の記載がある発行開示書類に基づく募集により有価証券を取得させた行為に該当すると認められる。 （２ ） 同社は、平成１７年１２月２６日、関東財務局長に対し、上記平成１７年９月期半期報告書を提出した。 同社が行った上記の行為は、証券取引法第１７２条の２第２項に規定する重要な事項につき虚偽の記載がある半期報告書を提出した行為に該当すると認められる。 ３ ．課徴金額の計算 上記の違法行為に対し証券取引法に基づき納付を命じられる課徴金額は、１億３１３３万円である。 計算方法の詳細については、 別紙 (PDF:82k) のとおり。
2006-11-22,大和証券株式会社,8601,大和証券株式会社に対する検査結果に基づく勧告について（平成18年11月22日）,https://www.fsa.go.jp/sesc/news/c_2006/2006/20061122-2.html,大和証券株式会社に対する検査結果に基づく勧告について 平成18年11月22日 証券取引等監視委員会 １ ．勧告の内容 証券取引等監視委員会は、大和証券株式会社（東京都千代田区、資本金１，０００億円、役職員６，６３８名）を検査した結果、下記のとおり、当該証券会社及び当該証券会社の使用人に法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、行政処分及びその他の適切な措置を講ずるよう勧告した。 ２ ．事実関係 （１ ）内部者取引のおそれのあることを知りながら顧客の有価証券の売買の受託をする行為 大和証券株式会社姫路支店投資銀行業務担当課長代理Ａ（以下「課長代理Ａ」という。）は、その業務に関し、Ｂ社及びＢ社役員により行われたＢ社株式に係る内部者取引のうち、Ｂ社役員による平成１７年１０月４日及び６日の当該証券会社姫路支店に開設されたＣ社名義口座での計２回、１，５００株の買付注文について、以下の事情から、証券取引法第１６６条第１項の規定に違反するおそれのあることを認識していたにもかかわらず、委託注文書を徴求するなどの必要な対応をとることなく、当該買付注文を受託していた。 Ｃ社名義口座開設の経緯等から、同口座がＢ社役員の借名口座ではないかとの疑念を抱いていたこと。 当該買付注文受注時点において、Ｂ社に株式分割を行うという公表されていない重要事実が存在することを認識していたこと。 当該買付注文が、Ｂ社役員の指示によるものではないかとの疑いを持っており、かつ、同社の他の役員により発注されたものであったこと。 当該証券会社及び課長代理Ａが行った上記行為は、証券取引法第４２条第１項第１０号に基づく証券会社の行為規制等に関する内閣府令第４条第８号に該当するものと認められる。 （２ ）顧客の有価証券の売買に関する管理の状況が法人関係情報に係る不公正な取引の防止上十分でないと認められる状況 上記（１）のとおり、課長代理Ａは、その業務に関し、内部者取引のおそれのあることを知りながら顧客の有価証券の売買の受託をしていたものであるが、大和証券株式会社姫路支店長Ｄ（在籍期間：平成１３年４月から平成１６年１２月まで。以下「支店長Ｄ」という。）及びその後任の支店長Ｅ（同：平成１６年１２月から平成１８年３月まで。以下「支店長Ｅ」という。）は、以下のとおり、内部者取引を防止するための十分な対策を講じないまま業務を行っていた。 支店長Ｄは、その業務に関し、以下のとおり、内部者取引を防止するための十分な対策を講じていなかった。 イ 社内では投資銀行業務担当者が有価証券の売買取引の受託担当となることを運用上、原則として禁止する指導が行われているにもかかわらず、課長代理ＡがＣ社名義口座からの売買注文の受託を担当することを指示、容認していた。 ロ Ｃ社名義口座でのＢ社株式の売買等に関し、内部者取引等の観点から注意を要するとの懸念を持っていたことから、課長代理Ａに対しては内部者取引等には注意するよう指示していたとするものの、同支店の内部管理責任者等に対しては同様の指示はしておらず、また、自ら同口座でのＢ社株式の売買等についての確認等を行っていなかった。 支店長Ｅは、その業務に関し、Ｃ社がＢ社の紹介顧客であり、Ｂ社株式の買付けを継続して行っていること、課長代理ＡがＣ社名義口座からの売買注文の受託を担当していること、及び上記（１） の重要事実が存在することを認識していたにもかかわらず、内部者取引を防止するための十分な対策を講じていなかった。 支店長Ｄ及びＥが必要な対策を講ずることなく業務を行っていた、当該証券会社の上記の業務の状況は、証券取引法第４３条第２号に基づく証券会社の行為規制等に関する内閣府令第１０条第４号に該当するものと認められる。 （３ ）本人確認法上の本人確認を行わないまま、顧客の有価証券の売買の注文を受託する行為 課長代理Ａは、その業務に関し、上記（１） のとおり、Ｃ社名義口座がＢ社役員の借名口座ではないかとの疑念を抱いていたにもかかわらず、当該口座について形式的な本人確認を行ったのみで、金融機関等による顧客等の本人確認等及び預金口座等の不正な利用の防止に関する法律に定める本人確認を行っていなかった。 当該証券会社及び課長代理Ａが行った上記行為は、金融機関等による顧客等の本人確認等及び預金口座等の不正な利用の防止に関する法律施行令第３条第１項第２９号に規定する「取引の相手方が取引の名義人になりすましている疑いがある場合における当該取引」を行うに際し、本人確認を行わない行為に該当し、金融機関等による顧客等の本人確認等及び預金口座等の不正な利用の防止に関する法律第３条第１項に違反するものと認められる。
