date,period,stock_name,stock_code,title,link,lt,class
2013-06-14,2012/06/06-2012/06/08,コーセル株式会社,6905,コーセル株式会社社員による内部者取引に対する課徴金納付命令の勧告について（平成25年6月14日）,https://www.fsa.go.jp/sesc/news/c_2013/2013/20130614-3.html,"平成２５年６月１４日 証券取引等監視委員会 コーセル株式会社社員による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、コーセル株式会社社員による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者は、コーセル株式会社（以下「コーセル」という。）の社員であったが、その職務に関し、同社の業務執行を決定する機関が、自己の株式の取得を行うことについての決定をした事実を知りながら、この事実が公表された平成２４年６月１３日より前の同月６日から同月８日までの間、自己の計算において、コーセルの株式合計１万２０００株を買付価額合計１０４８万７４００円で買い付けたものである。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項又は第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違法行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、１９２万円である。 計算方法の詳細については、別紙のとおり。 （別紙） ○ 課徴金の額の計算方法について 金融商品取引法第１７５条第１項に基づき、課徴金の額は、 （重要事実が公表された後２週間における最も高い価格）×（買付株数） －（買付価格）×（買付株数） となる。 したがって、重要事実の公表後２週間におけるコーセルの最も高い株価は、平成２４年６月２７日の１，０３４円であることから、課徴金の額は下記の金額となる。 （１，０３４円×１２，０００株） － 買付価額１０，４８７，４００円 （注） ＝ １，９２０，６００円 ⇒課徴金の額は１万円未満を切り捨てるため、 １９２万円 （注）買付価額は、「868円×4,900株＋874円×2,300株＋880円×4,800株」の合計額である。",1
2013-05-10,2011/08/23-2011/08/24,株式会社石井表記,6336,株式会社石井表記の子会社役員による内部者取引に対する課徴金納付命令の勧告について（平成25年5月10日）,https://www.fsa.go.jp/sesc/news/c_2013/2013/20130510-1.html,"平成２５年５月１０日 証券取引等監視委員会 株式会社石井表記の子会社役員による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、株式会社石井表記の子会社役員による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者は、株式会社石井表記（以下「石井表記」という。）の子会社である石井表記ソーラー株式会社（以下「石井表記ソーラー」という。）の役員であったが、その職務に関し、石井表記ソーラーの業務執行を決定する機関が、解散を行うことについての決定をした事実を知りながら、この事実が公表された平成２３年８月３１日より前の同月２３日及び同月２４日、同族会社の計算において、石井表記の株式合計７７００株を売付価額合計５５４万４０００円で売り付けたものである。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項又は第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違法行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、３１２万円である。 計算方法の詳細については、別紙のとおり。 （別紙） ○ 課徴金の額の計算方法について 金融商品取引法第１７５条第１項に基づき、課徴金の額は、 （売付価格）×（売付株数） －（重要事実が公表された後２週間における最も低い価格）×（売付株数） となる。 したがって、重要事実の公表後２週間における石井表記の最も低い株価は、平成２３年９月１４日の３１４円であることから、課徴金の額は下記の金額となる。 売付価額５，５４４，０００円（注）－（３１４円×７，７００株） ＝３，１２６，２００円 ⇒課徴金の額は１万円未満を切り捨てるため、 ３１２万円 （注）売付価額は、「720円×7,700株」の額である。",1
2013-04-30,2012/10/01,アクセス株式会社,7042,イー・アクセス株券に係るイー･アクセス社員による内部者取引事件の告発について（平成25年4月30日）,https://www.fsa.go.jp/sesc/news/c_2013/2013/20130340-1.html,平成２５年４月３０日 証券取引等監視委員会 イー・アクセス株券に係るイー･アクセス社員による内部者取引事件の告発について 証券取引等監視委員会は、本日（４月３０日）、金融商品取引法違反（インサイダー取引）の嫌疑で、下記の嫌疑者を東京地方検察庁に告発した。 １．告発の対象となった犯則事実 犯則嫌疑者は、移動体通信事業を営み、東京証券取引所が開設する有価証券市場に株券を上場していたイー･アクセス株式会社（以下「イー・アクセス」という。）の従業員として同社代表取締役会長付き秘書の職務に従事していたものであるが、平成２４年９月２８日頃から同月２９日頃の間、イー・アクセスの業務執行を決定する機関が、同種事業を営むソフトバンクモバイル株式会社と業務上の提携をするとともに、同社の親会社であるソフトバンク株式会社との間で株式交換を行うことについての決定をした旨のイー･アクセスの業務等に関する重要事実を自己の職務に関して知り、法定の除外事由がないのに、同事実の公表前である同年１０月１日午前９時頃、犯則嫌疑者名義で、イー・アクセスの株券合計６９８株を代金合計１０４７万円で買い付けたものである。 ２．関連条文 金融商品取引法第197条の2第13号、第166条第１項第1号、同条第2項第1号チ及びヨ 法定刑：5年以下の懲役若しくは500万円以下の罰金又は併科,1
2014-12-12,2013/07/19,株式会社ワイヤレスゲート,9419,株式会社ワイヤレスゲート役員からの情報受領者による内部者取引に対する課徴金納付命令の勧告について（平成26年12月12日）,https://www.fsa.go.jp/sesc/news/c_2014/2014/20141212-1.html,"平成２６年１２月１２日 証券取引等監視委員会 株式会社ワイヤレスゲート役員からの情報受領者による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、株式会社ワイヤレスゲート役員からの情報受領者による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者は、株式会社ワイヤレスゲート（以下「ワイヤレスゲート」という。）の役員から、同人がその職務に関し知った、ワイヤレスゲートの業務執行を決定する機関が株式の分割を行うことについての決定をした旨の重要事実の伝達を受けながら、この事実が公表された平成２５年７月１９日午後３時頃より前の同日午前１０時１２分頃、自己の計算において、ワイヤレスゲート株式合計１０００株を買付価額合計５４８万円で買い付けたものである。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項又は第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違法行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、５２万円である。 計算方法の詳細については、別紙のとおり。 （別紙） ○ 課徴金の額の計算方法について 金融商品取引法第１７５条第１項に基づき、課徴金の額は、 （重要事実が公表された後２週間における最も高い価格）×（買付株数） －（買付価格）×（買付株数） となる。 したがって、重要事実の公表後２週間におけるワイヤレスゲートの最も高い株価は、６，０００円であることから、課徴金の額は下記の金額となる。 （６，０００円×１，０００株） － 買付価額５，４８０，０００円 （注） ＝５２０，０００円 （注）買付価額は、「5,480円×1,000株」の額である。",1
2014-11-11,2013/10/22-2013/10/24,チムニー株式会社,3178,公開買付者との契約締結交渉者からの情報受領者によるチムニー株式に係る内部者取引に対する課徴金納付命令の勧告について（平成26年11月11日）,https://www.fsa.go.jp/sesc/news/c_2014/2014/20141111-2.html,"平成２６年１１月１１日 証券取引等監視委員会 公開買付者との契約締結交渉者からの情報受領者によるチムニー株式に係る内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、公開買付者との契約締結者からの情報受領者によるチムニー株式に係る内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者は、株式会社やまや（以下「やまや」という。）と公開買付けの実施及び応募に関する契約の締結の交渉をしていた者から、同人が同契約の締結交渉に関し知った、やまやの業務執行を決定する機関が、チムニー株式会社（以下「チムニー」という。）株式の公開買付けを行うことについての決定をした旨の公開買付けの実施に関する事実の伝達を受けながら、この事実が公表された平成２５年１１月７日より前の同年１０月２２日から同月２４日までの間、自己の計算において、チムニー株式合計１５００株を買付価額合計１６２万１５００円で買い付けたものである。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法第１７５条第２項に規定する「第１６７条第１項又は第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違法行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、４４万円である。 計算方法の詳細については、別紙のとおり。 （別紙） ○ 課徴金の額の計算方法について 金融商品取引法第１７５条第２項に基づき、課徴金の額は、 （公開買付け等の実施に関する事実が公表された後２週間における最も高い価格）×（買付株数） －（買付価格）×（買付株数） となる。 したがって、公開買付け等の実施に関する事実の公表後２週間におけるチムニーの最も高い株価は、１，３８０円であることから、課徴金の額は下記の金額となる。 （１，３８０円×１，５００株） － 買付価額１，６２１，５００円（注） ＝４４８，５００円 ⇒課徴金の額は１万円未満を切り捨てるため、 ４４万円 （注）買付価額は、「1,088円×1,000株＋1,067円×500株」の額である。",1
2014-05-30,2013/02/14-2013/03/15,イオン株式会社,8267,公開買付者の役員及び同人からの情報受領者によるダイエー株式に係る内部者取引に対する課徴金納付命令の勧告について（平成26年5月30日）,https://www.fsa.go.jp/sesc/news/c_2014/2014/20140530-2.html,"平成２６年５月３０日 証券取引等監視委員会 公開買付者の役員及び同人からの情報受領者によるダイエー株式に係る内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、公開買付者の役員及び同人からの情報受領者によるダイエー株式に係る内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者(１)は、イオン株式会社（以下「イオン」という。）の役員であったが、その職務に関し、イオンの業務執行を決定する機関が株式会社ダイエー（以下「ダイエー」という。）株式の公開買付けを行うことについての決定をした旨の公開買付けの実施に関する事実を知りながら、この事実が公表された平成２５年３月２８日より前の同年２月１４日から３月５日までの間、自己の計算において、ダイエー株式合計１万４０００株を買付価額合計３１４万４１００円で買い付けたものである。 課徴金納付命令対象者(２)、(３)、(４)は、課徴金納付命令対象者(１)から、上記事実の伝達を受けながら、 課徴金納付命令対象者(２)においては、この事実が公表された平成２５年３月２８日より前の同年２月１４日から３月５日までの間、自己の計算において、ダイエー株式合計１万４０００株を買付価額合計３１５万４１００円で買い付け、 課徴金納付命令対象者(３)においては、この事実が公表された平成２５年３月２８日より前の同月１３日及び１４日、自己の計算において、ダイエー株式合計１万株を買付価額合計２２９万５０００円で買い付け、 課徴金納付命令対象者(４)においては、この事実が公表された平成２５年３月２８日より前の同月１３日及び１５日、自己の計算において、ダイエー株式合計５０００株を買付価額合計１１４万５０００円で買い付けたものである。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法第１７５条第２項に規定する「第１６７条第１項又は第３項の規定に違反して、同条第１項に規定する特定株券等若しくは関連株券等に係る買付け等」をした行為に該当すると認められる。 ３．課徴金の額の計算 上記の違法行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、 下記のとおりである。 課徴金納付命令対象者(１)　１９７万円 課徴金納付命令対象者(２)　１９６万円 課徴金納付命令対象者(３)　１３６万円 課徴金納付命令対象者(４)　　６８万円 計算方法の詳細については、別紙のとおり。 （別紙） ○ 課徴金の額の計算方法について 金融商品取引法第１７５条第２項に基づき、課徴金の額は、 （公開買付け等の実施に関する事実が公表された後２週間における最も高い価格）×（買付株数） －（買付価格）×（買付株数） となる。 したがって、公開買付け等の実施に関する事実の公表後２週間におけるダイエーの最も高い株価は、３６６円であることから、課徴金の額は下記の金額となる。 課徴金納付命令対象者(１) （３６６円×１４，０００株） － 買付価額３，１４４，１００円 （注） ＝１，９７９，９００円 ⇒課徴金の額は１万円未満を切り捨てるため、 １９７万円 （注）買付価額は、「201円×3,900株＋202円×100株＋234円×10,000株」の合計額である。 課徴金納付命令対象者(２) （３６６円×１４，０００株） － 買付価額３，１５４，１００円 （注） ＝１，９６９，９００円 ⇒課徴金の額は１万円未満を切り捨てるため、 １９６万円 （注）買付価額は、「201円×3,900株＋202円×100株＋235円×10,000株」の合計額である。 課徴金納付命令対象者(３) （３６６円×１０，０００株） － 買付価額２，２９５，０００円 （注） ＝１，３６５，０００円 ⇒課徴金の額は１万円未満を切り捨てるため、 １３６万円 （注）買付価額は、「225円×5,000株＋234円×5,000株」の合計額である。 課徴金納付命令対象者(４) （３６６円×５，０００株） － 買付価額１，１４５，０００円 （注） ＝６８５，０００円 ⇒課徴金の額は１万円未満を切り捨てるため、 ６８万円 （注）買付価額は、「225円×3,000株＋235円×2,000株」の合計額である。",1
2014-04-22,2013/11/15,株式会社ノジマ,7419,株式会社ノジマとの契約締結者による内部者取引に対する課徴金納付命令の勧告について（平成26年4月22日）,https://www.fsa.go.jp/sesc/news/c_2014/2014/20140422-1.html,平成２６年４月２２日 証券取引等監視委員会 株式会社ノジマとの契約締結者による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、株式会社ノジマとの契約締結者による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者は、株式会社ノジマ（以下「ノジマ」という。）と法律顧問契約を締結していた者であるが、その契約の履行に関し、ノジマの業務執行を決定する機関がノジマの発行する株式を引き受ける者の募集を行うことについての決定をした旨の重要事実を知りながら、この事実が公表された平成２５年１１月１９日より前の同月１５日、自己の計算において、ノジマ株式合計２０００株を売付価額合計１９４万６９００円で売り付けたものである。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項又は第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違法行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、３９万円である。 計算方法の詳細については、別紙のとおり。 （別紙） ○ 課徴金の額の計算方法について 金融商品取引法第１７５条第１項に基づき、課徴金の額は、 （売付価格）×（売付株数） －（重要事実が公表された後２週間における最も低い価格）×（売付株数） となる。 したがって、重要事実の公表後２週間におけるノジマの最も低い株価は７７８円であることから、課徴金の額は下記の金額となる。 売付価額１，９４６，９００（注）　－ （７７８円×２，０００株） ＝３９０，９００円 ⇒課徴金の額は１万円未満を切り捨てるため、 ３９万円 （注）売付価額は、 「970円×100株＋971円×700株＋972円×300株＋973円×100株＋975円×200株＋977円×500株＋978円×100株」 の合計額である。,1
2014-03-28,2013/04/15-2013/04/18,株式会社スーパーツール,5990,株式会社スーパーツールとの契約締結交渉者及び同人からの情報受領者による内部者取引に対する課徴金納付命令の勧告について（平成26年3月28日）,https://www.fsa.go.jp/sesc/news/c_2014/2014/20140328-1.html,"平成２６年３月２８日 証券取引等監視委員会 株式会社スーパーツールとの契約締結交渉者及び同人からの情報受領者による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、株式会社スーパーツールとの契約締結交渉者及び同人からの情報受領者による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者(１)は、株式会社スーパーツール（以下「スーパーツール」という。）と契約の締結の交渉をしていた者であるが、その交渉に関し、同社の属する企業集団の平成２５年３月期の売上高について、平成２４年１０月１７日に公表がされた直近の予想値に比較して、同社が新たに算出した予想値において投資者の投資判断に及ぼす影響が重要なものとして内閣府令で定める基準に該当する差異が生じた旨の重要事実を知りながら、新たに算出した予想値が売上高６２億７４００万円として公表がされた平成２５年４月１８日午後３時１０分頃より前の同月１５日、自己の計算において、スーパーツールの株式合計６０００株を買付価額合計１９３万８０００円で買い付けたものである。 課徴金納付命令対象者(２)及び(３)は、課徴金納付命令対象者(１)から、上記事実の伝達を受けながら、 課徴金納付命令対象者(２)においては、この事実の公表がされた平成２５年４月１８日午後３時１０分頃より前の同月１５日から同月１８日午前１０時６分までの間、自己の計算において、スーパーツールの株式合計３０００株を買付価額合計９６万１０００円で買い付け、 課徴金納付命令対象者(３)においては、この事実の公表がされた平成２５年４月１８日午後３時１０分頃より前の同月１６日、自己の計算において、スーパーツールの株式合計１０００株を買付価額合計３２万円で買い付けたものである。 課徴金納付命令対象者(１)、(２)及び(３)が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項又は第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違法行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、下記のとおりである。 課徴金納付命令対象者(１)　９１万円 課徴金納付命令対象者(２)　４６万円 課徴金納付命令対象者(３)　１５万円 計算方法の詳細については、別紙のとおり。 （別紙） ○ 課徴金の額の計算方法について 金融商品取引法第１７５条第１項に基づき、課徴金の額は、 （重要事実が公表された後２週間における最も高い価格）×（買付株数） －（買付価格）×（買付株数） となる。 したがって、重要事実の公表後２週間におけるスーパーツールの最も高い株価は、平成２５年４月３０日の４７５円であることから、課徴金の額は下記の金額となる。 課徴金納付命令対象者(１) （４７５円×６，０００株） － 買付価額１，９３８，０００円 （注） ＝９１２，０００円 ⇒課徴金の額は１万円未満を切り捨てるため、 ９１万円 （注）買付価額は、「322円×1,000株＋323円×4,000株＋324円×1,000株」の合計額である。 課徴金納付命令対象者(２) （４７５円×３，０００株） － 買付価額９６１，０００円 （注） ＝４６４，０００円 ⇒課徴金の額は１万円未満を切り捨てるため、 ４６万円 （注）買付価額は、「318円×1,000株＋321円×1,000株＋322円×1,000株」の合計額である。 課徴金納付命令対象者(３) （４７５円×１，０００株） － 買付価額３２０，０００円 （注） ＝１５５，０００円 ⇒課徴金の額は１万円未満を切り捨てるため、 １５万円 （注）買付価額は、「320円×1,000株」の額である。",1
2014-02-25,2013/04/12-2013/04/15,株式会社コスモスイニシア,8844,株式会社コスモスイニシアとの契約締結交渉者の社員による内部者取引に対する課徴金納付命令の勧告について　（平成26年2月25日）,https://www.fsa.go.jp/sesc/news/c_2014/2014/20140225-2.html,"平成２６年２月２５日 証券取引等監視委員会 株式会社コスモスイニシアとの契約締結交渉者の社員による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、株式会社コスモスイニシアとの契約締結交渉者の社員による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者は、大和ハウス工業株式会社（以下「大和ハウス工業」という。）の社員であったが、その職務に関し、同社の他の社員が株式会社コスモスイニシア（以下「コスモスイニシア」という。）との資本業務提携契約の締結の交渉に関し知った、コスモスイニシアの業務執行を決定する機関が、大和ハウス工業と業務上の提携を行うこと及び同社に対し第三者割当増資を実施するために株式の発行を行うことについての決定をした旨の重要事実を知りながら、これらの事実が公表された平成２５年４月１６日より前の同月１２日から同月１５日の間、自己の計算において、コスモスイニシアの株式合計１万７０００株を買付価額合計１３２２万円で買い付けたものである。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項又は第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違法行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、１３１４万円である。 計算方法の詳細については、別紙のとおり。 （別紙） ○ 課徴金の額の計算方法について 金融商品取引法第１７５条第１項に基づき、課徴金の額は、 （重要事実が公表された後２週間における最も高い価格）×（買付株数） －（買付価格）×（買付株数） となる。 したがって、重要事実の公表後２週間におけるコスモスイニシアの最も高い株価は、平成２５年４月２３日の１，５５１円であることから、課徴金の額は下記の金額となる。 （１，５５１円×１７，０００株） － 買付価額１３，２２０，０００円 （注） ＝１３，１４７，０００円 ⇒課徴金の額は１万円未満を切り捨てるため、 １，３１４万円 （注）買付価額は、「746円×1,000株＋770円×2,000株＋771円×1,000株＋772円×1,000株＋775円×3,000株＋780円×1,000株＋781円×1,000株＋783円×1,000株＋785円×2,000株＋786円×1,000株＋788円×1,000株＋789円×2,000株」の合計額である。",1
2014-02-25,2013/03/28,株式会社田中化学研究所,4080,株式会社田中化学研究所との契約締結者の社員及び同人からの情報受領者による内部者取引に対する課徴金納付命令の勧告について　（平成26年2月25日）,https://www.fsa.go.jp/sesc/news/c_2014/2014/20140225-1.html,"平成２６年２月２５日 証券取引等監視委員会 株式会社田中化学研究所との契約締結者の社員及び同人からの情報受領者による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、株式会社田中化学研究所との契約締結者の社員及び同人からの情報受領者による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者(１)は、パナソニック株式会社（以下「パナソニック」という。）の社員であるが、株式会社田中化学研究所（以下「田中化学研究所」という。）とパナソニックとの間で締結していた取引に関する契約の履行に関し、田中化学研究所の業務執行を決定する機関が、住友化学株式会社と業務上の提携を行うことについての決定をした旨の重要事実を知りながら、この事実が公表された平成２５年３月２８日午後４時頃より前の同日午前１０時２９分頃から午後２時２３分頃までの間、自己の計算において、田中化学研究所の株式合計２５００株を買付価額合計８７万５７００円で買い付けたものである。 課徴金納付命令対象者(２)は、課徴金納付命令対象者(１)から上記事実の伝達を受けながら、この事実が公表された平成２５年３月２８日午後４時頃より前の同日午後２時１０分頃から午後２時５６分頃までの間、自己の計算において、田中化学研究所の株式合計１９００株を買付価額合計６８万３４００円で買い付けたものである。 課徴金納付命令対象者(１)及び(２)が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項又は第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違法行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、下記のとおりである。 課徴金納付命令対象者(１) ６８万円 課徴金納付命令対象者(２) ５０万円 計算方法の詳細については、別紙のとおり。 （別紙） ○ 課徴金の額の計算方法について 金融商品取引法第１７５条第１項に基づき、課徴金の額は、 （重要事実が公表された後２週間における最も高い価格）×（買付株数） －（買付価格）×（買付株数） となる。 したがって、重要事実の公表後２週間における田中化学研究所の最も高い株価は、平成２５年４月２日の６２５円であることから、課徴金の額は下記の金額となる。 課徴金納付命令対象者(１) （６２５円×２，５００株） － 買付価額８７５，７００円 （注） ＝６８６，８００円 ⇒課徴金の額は１万円未満を切り捨てるため、 ６８万円 （注）買付価額は、「349円×1,700株＋353円×800株」の合計額である。 課徴金納付命令対象者(２) （６２５円×１，９００株） － 買付価額６８３，４００円 （注） ＝５０４，１００円 ⇒課徴金の額は１万円未満を切り捨てるため、 ５０万円 （注）買付価額は、「352円×100株＋357円×100株＋358円×200株＋359円×700株＋360円×400株 ＋364円×400株」の合計額である。",1
2014-02-07,2013/01/09-2013/01/21,株式会社ネクス,3186,株式会社ネクスとの契約締結交渉者の役員及び同人からの情報受領者による内部者取引に対する課徴金納付命令の勧告について（平成26年2月7日）,https://www.fsa.go.jp/sesc/news/c_2014/2014/20140207-1.html,"平成２６年２月７日 証券取引等監視委員会 株式会社ネクスとの契約締結交渉者の役員及び同人からの情報受領者による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、株式会社ネクスとの契約締結交渉者の役員及び同人からの情報受領者による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者(１)は、株式会社ネクス（以下「ネクス」という。）との契約締結交渉者の役員であるが、ネクスとの株式引受契約の締結の交渉に関し、ネクスの業務執行を決定する機関が、ネクスの発行する株式を引き受ける者の募集を行うことについての決定をした旨の重要事実を知りながら、この事実が公表された平成２５年１月２３日より前の同月９日から同月１１日までの間、自己の計算において、ネクスの株式合計９１株を買付価額合計２０６万２８９０円で買い付けたものである。 課徴金納付命令対象者(２)、(３)及び(４)は、課徴金納付命令対象者(１)から、上記事実の伝達を受けながら、 課徴金納付命令対象者(２)においては、この事実の公表がされた平成２５年１月２３日より前の同月１８日から同月２１日までの間、自己の計算において、ネクスの株式合計８０株を買付価額合計１８５万１９００円で買い付け、 課徴金納付命令対象者(３)においては、この事実の公表がされた平成２５年１月２３日より前の同月１８日から同月２１日までの間、自己及び同族会社の計算において、ネクスの株式合計６５株を買付価額合計１５２万４８５０円で買い付け、 課徴金納付命令対象者(４)においては、この事実の公表がされた平成２５年１月２３日より前の同月２１日、自己の計算において、ネクスの株式合計１００株を買付価額合計２３４万３９００円で買い付けたものである。 課徴金納付命令対象者(１)ないし(４)が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項又は第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違法行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、下記のとおりである。 課徴金納付命令対象者(１) １５３万円 課徴金納付命令対象者(２) １３０万円 課徴金納付命令対象者(３) １０４万円 課徴金納付命令対象者(４) １６０万円 計算方法の詳細については、別紙のとおり。 （別紙） ○ 課徴金の額の計算方法について 金融商品取引法第１７５条第１項に基づき、課徴金の額は、 （重要事実が公表された後２週間における最も高い価格）×（買付株数） －（買付価格）×（買付株数） となる。 したがって、重要事実の公表後２週間におけるネクスの最も高い株価は、平成２５年１月２８日の３９，５００円であることから、課徴金の額は下記の金額となる。 課徴金納付命令対象者(１) （３９，５００円×９１株） － 買付価額２，０６２，８９０円 （注） ＝１，５３１，６１０円 ⇒課徴金の額は１万円未満を切り捨てるため、 １５３万円 （注）買付価額は、「21,300円×1株＋21,500円×2株＋21,800円×1株＋21,980円×1株＋21,990円×3株 ＋22,000円×37株＋22,100円×1株＋22,300円×3株＋22,490円×2株＋23,450円×6株＋23,500円×16株＋23,550円×10株＋23,570円×1株＋23,580円×4株＋23,590円×3株」の額である。 課徴金納付命令対象者(２) （３９，５００円×８０株） － 買付価額１，８５１，９００円 （注） ＝１，３０８，１００円 ⇒課徴金の額は１万円未満を切り捨てるため、 １３０万円 （注）買付価額は、「22,300円×8株＋23,000円×40株＋23,500円×17株＋23,600円×15株」の合計額である。 課徴金納付命令対象者(３) （３９，５００円×６５株） － 買付価額１，５２４，８５０円 （注） ＝１，０４２，６５０円 ⇒課徴金の額は１万円未満を切り捨てるため、 １０４万円 （注）買付価額は、「23,000円×2株＋23,150円×5株＋23,300円×4株＋23,400円×1株＋23,500円×43株＋23,600円×10株」の額である。 課徴金納付命令対象者(４) （３９，５００円×１００株） － 買付価額２，３４３，９００円 （注） ＝１，６０６，１００円 ⇒課徴金の額は１万円未満を切り捨てるため、 １６０万円 （注）買付価額は、「22,500円×6株＋23,000円×10株＋23,500円×44株＋23,550円×1株 ＋23,600円×29株＋23,690円×5株＋23,700円×5株」の額である。",1
